state,county,tract,P0010001,P0030002,P0050003,P0040003,P0030004,P0060004,P0030005,P0030003,state,county,tract,geoid,tot_pop,pr_white,pr_hisp_lat,pr_native,pr_native+,pr_asian,pr_black_afr_am
02,090,000400,4717,3354,3210,311,377,616,204,265,02,090,000400,02090000400,4717,0.7110451558193768,0.0659317362730549,0.07992368030527879,0.13059147763408946,0.043247827008691966,0.056179775280898875
02,090,000500,2371,1705,1641,148,252,379,78,106,02,090,000500,02090000500,2371,0.7191058625052721,0.06242091944327288,0.10628426824124843,0.15984816533108392,0.03289751159848165,0.044706874736398144
02,090,000600,4024,2773,2653,269,517,720,139,167,02,090,000600,02090000600,4024,0.6891153081510935,0.06684890656063618,0.12847912524850894,0.17892644135188868,0.03454274353876739,0.04150099403578529
02,090,000700,4142,2806,2624,333,422,566,203,278,02,090,000700,02090000700,4142,0.6774505070014486,0.08039594398841139,0.10188314823756639,0.13664896185417671,0.04901014002897151,0.06711733462095607
02,090,000800,5388,3679,3506,369,555,871,275,217,02,090,000800,02090000800,5388,0.6828136599851522,0.06848552338530067,0.10300668151447662,0.16165553080920564,0.05103934669636229,0.040274684484038606
02,090,000900,5772,4842,4731,193,361,599,102,66,02,090,000900,02090000900,5772,0.8388773388773388,0.03343728343728344,0.06254331254331254,0.10377685377685378,0.017671517671517672,0.011434511434511435
02,090,001000,1529,1153,1129,63,150,245,40,33,02,090,001000,02090001000,1529,0.7540876389797253,0.041203400915631135,0.09810333551340746,0.16023544800523218,0.026160889470241987,0.02158273381294964
02,090,001100,8143,5556,4965,1259,118,290,196,1125,02,090,001100,02090001100,8143,0.6823038192312415,0.1546113226083753,0.014490973842564165,0.035613410291047524,0.024069753162225226,0.13815547095664987
02,090,001200,6854,5821,5695,255,350,650,101,58,02,090,001200,02090001200,6854,0.8492850889991246,0.03720455208637292,0.05106507149110009,0.09483513276918587,0.014735920630288883,0.008462211847096586
02,090,001300,6462,5358,5266,157,390,583,262,99,02,090,001300,02090001300,6462,0.8291550603528319,0.02429588362735995,0.060352831940575676,0.09021974620860415,0.04054472299597648,0.01532033426183844
02,090,001400,7357,6017,5851,329,471,738,112,207,02,090,001400,02090001400,7357,0.8178605409813783,0.04471931493815414,0.06402066059535137,0.10031262742965882,0.015223596574690771,0.028136468669294548
02,090,001500,10052,8493,8202,453,407,752,188,281,02,090,001500,02090001500,10052,0.8449064862713888,0.045065658575407876,0.04048945483485873,0.07481098288897732,0.01870274572224433,0.027954635893354556
02,090,001600,4836,3991,3843,255,181,324,127,196,02,090,001600,02090001600,4836,0.8252688172043011,0.05272952853598015,0.037427626137303556,0.06699751861042183,0.026261373035566585,0.04052936311000827
