state,county,tract,block group,P0010001,P0030002,P0050003,P0040003,P0030005,P0030003,H0160002,state,county,tract,block group,geoid,tot_pop,pr_white,pr_hisp_lat,pr_asian,pr_black_afr_am,prop_owner_occ
28,003,950100,2,993,945,943,9,3,29,318,28,003,950100,2,280039501002,993,0.9516616314199395,0.00906344410876133,0.0030211480362537764,0.02920443101711984,0.3202416918429003
28,003,950100,3,1766,1697,1696,4,7,38,572,28,003,950100,3,280039501003,1766,0.9609286523216308,0.0022650056625141564,0.003963759909399773,0.021517553793884484,0.32389580973952437
28,003,950100,4,1279,1199,1195,13,2,50,313,28,003,950100,4,280039501004,1279,0.9374511336982018,0.010164190774042221,0.001563721657544957,0.039093041438623924,0.24472243940578578
28,003,950200,1,1639,1471,1457,23,13,128,530,28,003,950200,1,280039502001,1639,0.8974984746796827,0.014032946918852958,0.007931665649786455,0.07809640024405125,0.3233679072605247
28,003,950200,2,1140,1005,994,29,7,99,403,28,003,950200,2,280039502002,1140,0.881578947368421,0.02543859649122807,0.0061403508771929825,0.0868421052631579,0.35350877192982455
28,003,950200,3,670,620,614,11,1,39,279,28,003,950200,3,280039502003,670,0.9253731343283582,0.016417910447761194,0.0014925373134328358,0.058208955223880594,0.4164179104477612
28,003,950200,4,839,577,539,76,3,195,160,28,003,950200,4,280039502004,839,0.6877234803337307,0.09058402860548272,0.003575685339690107,0.232419547079857,0.1907032181168057
28,003,950200,5,1325,819,783,117,1,410,385,28,003,950200,5,280039502005,1325,0.6181132075471698,0.08830188679245284,0.0007547169811320754,0.30943396226415093,0.29056603773584905
28,003,950200,6,1298,764,749,106,1,424,190,28,003,950200,6,280039502006,1298,0.588597842835131,0.08166409861325115,0.0007704160246533128,0.3266563944530046,0.14637904468412943
28,003,950300,1,1551,1372,1360,36,1,134,368,28,003,950300,1,280039503001,1551,0.8845905867182463,0.02321083172147002,0.0006447453255963894,0.08639587362991619,0.23726627981947132
28,003,950300,2,1045,871,847,64,28,105,257,28,003,950300,2,280039503002,1045,0.8334928229665072,0.06124401913875598,0.026794258373205742,0.10047846889952153,0.24593301435406698
28,003,950300,3,1047,910,902,32,10,91,269,28,003,950300,3,280039503003,1047,0.8691499522445081,0.030563514804202482,0.009551098376313277,0.08691499522445081,0.25692454632282713
28,003,950400,1,1584,1541,1539,10,0,23,515,28,003,950400,1,280039504001,1584,0.9728535353535354,0.006313131313131313,0.0,0.01452020202020202,0.32512626262626265
28,003,950400,2,790,772,772,6,1,7,243,28,003,950400,2,280039504002,790,0.9772151898734177,0.007594936708860759,0.0012658227848101266,0.008860759493670886,0.30759493670886073
28,003,950400,3,1490,1466,1461,6,2,9,515,28,003,950400,3,280039504003,1490,0.9838926174496644,0.004026845637583893,0.0013422818791946308,0.006040268456375839,0.34563758389261745
28,003,950400,4,1695,1670,1655,30,1,2,523,28,003,950400,4,280039504004,1695,0.9852507374631269,0.017699115044247787,0.0005899705014749262,0.0011799410029498525,0.30855457227138644
28,003,950500,1,1074,348,326,86,5,637,104,28,003,950500,1,280039505001,1074,0.3240223463687151,0.08007448789571694,0.004655493482309125,0.5931098696461825,0.09683426443202979
28,003,950500,2,738,129,123,26,1,585,166,28,003,950500,2,280039505002,738,0.17479674796747968,0.03523035230352303,0.0013550135501355014,0.7926829268292683,0.22493224932249323
28,003,950500,3,2428,2177,2150,47,4,203,760,28,003,950500,3,280039505003,2428,0.8966227347611203,0.019357495881383854,0.0016474464579901153,0.08360790774299835,0.3130148270181219
28,003,950500,4,1502,1250,1236,25,0,216,226,28,003,950500,4,280039505004,1502,0.8322237017310253,0.016644474034620507,0.0,0.14380825565912117,0.15046604527296936
28,003,950500,5,844,412,376,137,0,311,89,28,003,950500,5,280039505005,844,0.4881516587677725,0.1623222748815166,0.0,0.3684834123222749,0.10545023696682465
28,003,950600,1,1792,1746,1740,12,6,8,523,28,003,950600,1,280039506001,1792,0.9743303571428571,0.006696428571428571,0.0033482142857142855,0.004464285714285714,0.29185267857142855
28,003,950600,2,2685,2635,2629,26,4,5,856,28,003,950600,2,280039506002,2685,0.9813780260707635,0.00968342644320298,0.0014897579143389199,0.00186219739292365,0.31880819366852886
28,003,950700,1,1324,1141,1129,40,0,147,423,28,003,950700,1,280039507001,1324,0.8617824773413897,0.030211480362537766,0.0,0.11102719033232629,0.31948640483383683
28,003,950700,2,1662,1430,1422,13,5,214,537,28,003,950700,2,280039507002,1662,0.8604091456077015,0.007821901323706379,0.0030084235860409147,0.12876052948255115,0.3231046931407942
28,003,950700,3,1289,1184,1183,2,1,94,425,28,003,950700,3,280039507003,1289,0.9185415050426687,0.0015515903801396431,0.0007757951900698216,0.07292474786656322,0.3297129557796742
28,005,950100,1,661,517,515,3,3,138,232,28,005,950100,1,280059501001,661,0.7821482602118003,0.0045385779122541605,0.0045385779122541605,0.2087745839636914,0.35098335854765506
28,005,950100,2,1045,718,713,7,2,319,344,28,005,950100,2,280059501002,1045,0.6870813397129186,0.0066985645933014355,0.0019138755980861245,0.30526315789473685,0.3291866028708134
28,005,950100,3,1165,812,812,3,0,338,400,28,005,950100,3,280059501003,1165,0.6969957081545064,0.002575107296137339,0.0,0.29012875536480687,0.34334763948497854
28,005,950100,4,658,452,450,7,0,198,167,28,005,950100,4,280059501004,658,0.6869300911854104,0.010638297872340425,0.0,0.3009118541033435,0.25379939209726443
28,005,950100,5,961,549,545,8,2,404,349,28,005,950100,5,280059501005,961,0.5712799167533819,0.008324661810613945,0.002081165452653486,0.42039542143600417,0.3631633714880333
28,005,950200,1,947,839,827,19,1,89,336,28,005,950200,1,280059502001,947,0.8859556494192186,0.02006335797254488,0.0010559662090813093,0.09398099260823653,0.35480464625131997
28,005,950200,2,957,424,409,19,0,528,293,28,005,950200,2,280059502002,957,0.4430512016718913,0.019853709508881923,0.0,0.5517241379310345,0.30616509926854757
28,005,950200,3,1286,770,770,0,2,506,468,28,005,950200,3,280059502003,1286,0.5987558320373251,0.0,0.0015552099533437014,0.39346811819595645,0.36391912908242613
28,005,950200,4,442,76,76,1,0,363,141,28,005,950200,4,280059502004,442,0.17194570135746606,0.0022624434389140274,0.0,0.8212669683257918,0.3190045248868778
28,005,950300,1,846,322,320,3,0,522,302,28,005,950300,1,280059503001,846,0.3806146572104019,0.0035460992907801418,0.0,0.6170212765957447,0.35697399527186763
28,005,950300,2,739,205,205,10,0,531,246,28,005,950300,2,280059503002,739,0.2774018944519621,0.013531799729364006,0.0,0.7185385656292287,0.33288227334235454
28,005,950300,3,1011,647,644,6,2,350,362,28,005,950300,3,280059503003,1011,0.6399604352126608,0.005934718100890208,0.0019782393669634025,0.34619188921859545,0.3580613254203759
28,005,950300,4,969,268,267,8,0,690,312,28,005,950300,4,280059503004,969,0.27657378740970073,0.008255933952528379,0.0,0.7120743034055728,0.3219814241486068
28,005,950300,5,1444,975,963,16,0,451,517,28,005,950300,5,280059503005,1444,0.675207756232687,0.0110803324099723,0.0,0.3123268698060942,0.35803324099722994
28,007,060100,1,1472,1160,1159,12,2,294,526,28,007,060100,1,280070601001,1472,0.7880434782608695,0.008152173913043478,0.001358695652173913,0.19972826086956522,0.35733695652173914
28,007,060100,2,1513,972,946,47,0,509,485,28,007,060100,2,280070601002,1513,0.6424322538003966,0.031064111037673495,0.0,0.3364177131526768,0.3205551883674818
28,007,060200,1,1500,1250,1246,15,2,228,528,28,007,060200,1,280070602001,1500,0.8333333333333334,0.01,0.0013333333333333333,0.152,0.352
28,007,060200,2,1119,792,778,43,0,288,354,28,007,060200,2,280070602002,1119,0.707774798927614,0.03842716711349419,0.0,0.257372654155496,0.3163538873994638
28,007,060300,1,1250,575,553,24,2,669,401,28,007,060300,1,280070603001,1250,0.46,0.0192,0.0016,0.5352,0.3208
28,007,060300,2,1041,350,346,6,1,681,338,28,007,060300,2,280070603002,1041,0.33621517771373677,0.005763688760806916,0.0009606147934678194,0.654178674351585,0.32468780019212296
28,007,060300,3,1130,414,413,4,0,710,356,28,007,060300,3,280070603003,1130,0.3663716814159292,0.0035398230088495575,0.0,0.6283185840707964,0.31504424778761064
28,007,060400,1,733,543,540,5,0,186,244,28,007,060400,1,280070604001,733,0.7407912687585266,0.0068212824010914054,0.0,0.25375170532060026,0.3328785811732606
28,007,060400,2,1584,1200,1199,2,2,367,565,28,007,060400,2,280070604002,1584,0.7575757575757576,0.0012626262626262627,0.0012626262626262627,0.2316919191919192,0.35669191919191917
28,007,060400,3,681,346,343,4,4,328,234,28,007,060400,3,280070604003,681,0.5080763582966226,0.005873715124816446,0.005873715124816446,0.48164464023494863,0.3436123348017621
28,007,060500,1,743,374,363,24,0,349,237,28,007,060500,1,280070605001,743,0.5033647375504711,0.03230148048452221,0.0,0.4697173620457604,0.3189771197846568
28,007,060500,2,792,373,356,40,2,386,166,28,007,060500,2,280070605002,792,0.47095959595959597,0.050505050505050504,0.0025252525252525255,0.48737373737373735,0.20959595959595959
28,007,060500,3,1425,846,840,23,16,529,447,28,007,060500,3,280070605003,1425,0.5936842105263158,0.016140350877192983,0.011228070175438596,0.3712280701754386,0.3136842105263158
28,007,060500,4,895,197,193,13,2,691,190,28,007,060500,4,280070605004,895,0.2201117318435754,0.01452513966480447,0.0022346368715083797,0.7720670391061453,0.2122905027932961
28,007,060600,1,1111,482,472,23,0,611,188,28,007,060600,1,280070606001,1111,0.43384338433843384,0.020702070207020702,0.0,0.54995499549955,0.1692169216921692
28,007,060600,2,737,511,506,22,3,195,170,28,007,060600,2,280070606002,737,0.6933514246947082,0.029850746268656716,0.004070556309362279,0.2645861601085482,0.23066485753052918
28,007,060600,3,1838,615,613,16,18,1187,358,28,007,060600,3,280070606003,1838,0.33460282916213274,0.008705114254624592,0.009793253536452665,0.6458106637649619,0.19477693144722524
28,009,950100,1,958,394,382,18,0,545,334,28,009,950100,1,280099501001,958,0.4112734864300626,0.018789144050104383,0.0,0.5688935281837161,0.348643006263048
28,009,950100,2,1910,546,528,60,1,1320,527,28,009,950100,2,280099501002,1910,0.2858638743455497,0.031413612565445025,0.0005235602094240838,0.6910994764397905,0.27591623036649215
28,009,950100,3,694,471,464,10,0,203,235,28,009,950100,3,280099501003,694,0.6786743515850144,0.01440922190201729,0.0,0.29250720461095103,0.33861671469740634
28,009,950100,4,1516,1207,1200,13,2,284,483,28,009,950100,4,280099501004,1516,0.7961741424802111,0.008575197889182058,0.0013192612137203166,0.18733509234828497,0.3186015831134565
28,009,950100,5,984,459,452,23,2,495,366,28,009,950100,5,280099501005,984,0.46646341463414637,0.023373983739837397,0.0020325203252032522,0.5030487804878049,0.3719512195121951
28,009,950200,1,931,828,827,10,0,89,314,28,009,950200,1,280099502001,931,0.8893662728249194,0.010741138560687433,0.0,0.09559613319011816,0.3372717508055854
28,009,950200,2,1736,1379,1376,14,1,316,439,28,009,950200,2,280099502002,1736,0.7943548387096774,0.008064516129032258,0.000576036866359447,0.18202764976958524,0.2528801843317972
28,011,950100,1,1518,269,258,44,1,1217,343,28,011,950100,1,280119501001,1518,0.1772068511198946,0.028985507246376812,0.0006587615283267457,0.8017127799736495,0.2259552042160738
28,011,950100,2,1592,61,61,7,0,1522,261,28,011,950100,2,280119501002,1592,0.038316582914572864,0.0043969849246231155,0.0,0.9560301507537688,0.16394472361809045
28,011,950100,3,695,181,168,25,0,491,153,28,011,950100,3,280119501003,695,0.260431654676259,0.03597122302158273,0.0,0.7064748201438849,0.22014388489208633
28,011,950200,1,1206,226,225,16,5,954,299,28,011,950200,1,280119502001,1206,0.18739635157545606,0.013266998341625208,0.0041459369817578775,0.7910447761194029,0.24792703150912107
28,011,950200,2,1164,49,49,0,1,1111,156,28,011,950200,2,280119502002,1164,0.04209621993127148,0.0,0.000859106529209622,0.9544673539518901,0.13402061855670103
28,011,950200,3,740,200,199,3,0,531,179,28,011,950200,3,280119502003,740,0.2702702702702703,0.004054054054054054,0.0,0.7175675675675676,0.2418918918918919
28,011,950300,1,527,21,21,2,0,506,144,28,011,950300,1,280119503001,527,0.03984819734345351,0.003795066413662239,0.0,0.9601518026565465,0.2732447817836812
28,011,950300,2,1028,3,3,3,1,1023,142,28,011,950300,2,280119503002,1028,0.0029182879377431907,0.0029182879377431907,0.0009727626459143969,0.995136186770428,0.13813229571984437
28,011,950300,3,884,19,13,11,0,865,235,28,011,950300,3,280119503003,884,0.021493212669683258,0.012443438914027148,0.0,0.9785067873303167,0.2658371040723982
28,011,950300,4,729,229,226,23,11,459,212,28,011,950300,4,280119503004,729,0.31412894375857336,0.03155006858710562,0.015089163237311385,0.6296296296296297,0.2908093278463649
28,011,950400,1,957,497,488,11,1,450,166,28,011,950400,1,280119504001,957,0.5193312434691745,0.011494252873563218,0.0010449320794148381,0.4702194357366771,0.17345872518286312
28,011,950400,2,676,131,131,5,0,542,130,28,011,950400,2,280119504002,676,0.1937869822485207,0.0073964497041420114,0.0,0.8017751479289941,0.19230769230769232
28,011,950400,3,576,288,281,21,10,263,163,28,011,950400,3,280119504003,576,0.5,0.036458333333333336,0.017361111111111112,0.4565972222222222,0.2829861111111111
28,011,950400,4,1697,209,208,17,1,1464,389,28,011,950400,4,280119504004,1697,0.12315851502651738,0.010017678255745434,0.0005892751915144372,0.8626988803771362,0.2292280494991161
28,011,950400,5,803,26,26,2,0,777,201,28,011,950400,5,280119504005,803,0.0323785803237858,0.0024906600249066002,0.0,0.9676214196762142,0.2503113325031133
28,011,950500,1,1924,724,703,109,6,1097,488,28,011,950500,1,280119505001,1924,0.3762993762993763,0.056652806652806656,0.0031185031185031187,0.5701663201663202,0.25363825363825365
28,011,950500,2,1814,1307,1279,83,14,413,494,28,011,950500,2,280119505002,1814,0.7205071664829107,0.04575523704520397,0.007717750826901874,0.2276736493936053,0.2723263506063947
28,011,950500,3,1440,533,525,44,5,864,295,28,011,950500,3,280119505003,1440,0.3701388888888889,0.030555555555555555,0.003472222222222222,0.6,0.2048611111111111
28,011,950600,1,999,917,910,12,34,25,308,28,011,950600,1,280119506001,999,0.9179179179179179,0.012012012012012012,0.03403403403403404,0.025025025025025027,0.3083083083083083
28,011,950600,2,1391,1149,1129,31,47,177,339,28,011,950600,2,280119506002,1391,0.8260244428468727,0.02228612508986341,0.03378864126527678,0.12724658519051044,0.2437095614665708
28,011,950600,3,1532,1418,1404,21,23,70,468,28,011,950600,3,280119506003,1532,0.9255874673629243,0.01370757180156658,0.015013054830287207,0.04569190600522193,0.30548302872062666
28,011,950600,4,1205,1058,1050,19,9,115,275,28,011,950600,4,280119506004,1205,0.8780082987551867,0.015767634854771784,0.007468879668049793,0.0954356846473029,0.22821576763485477
28,011,950600,5,1505,1134,1115,26,11,327,270,28,011,950600,5,280119506005,1505,0.7534883720930232,0.01727574750830565,0.007308970099667774,0.21727574750830564,0.17940199335548174
28,011,950701,1,1404,484,476,51,4,874,113,28,011,950701,1,280119507011,1404,0.34472934472934474,0.03632478632478633,0.002849002849002849,0.6225071225071225,0.08048433048433049
28,011,950701,2,1300,35,22,15,2,1251,230,28,011,950701,2,280119507012,1300,0.026923076923076925,0.011538461538461539,0.0015384615384615385,0.9623076923076923,0.17692307692307693
28,011,950701,3,1511,10,8,14,1,1486,248,28,011,950701,3,280119507013,1511,0.0066181336863004635,0.009265387160820648,0.0006618133686300463,0.9834546657842489,0.16412971542025148
28,011,950702,1,1888,252,248,14,1,1625,327,28,011,950702,1,280119507021,1888,0.13347457627118645,0.007415254237288136,0.0005296610169491525,0.8606991525423728,0.1731991525423729
28,011,950702,2,1440,16,15,10,1,1421,286,28,011,950702,2,280119507022,1440,0.011111111111111112,0.006944444444444444,0.0006944444444444445,0.9868055555555556,0.1986111111111111
28,013,950100,1,1491,1278,1246,61,1,164,462,28,013,950100,1,280139501001,1491,0.8571428571428571,0.0409121395036888,0.0006706908115358819,0.10999329309188464,0.30985915492957744
28,013,950100,2,1217,1115,1110,41,0,58,408,28,013,950100,2,280139501002,1217,0.9161873459326212,0.03368940016433854,0.0,0.047658175842235,0.3352506162695152
28,013,950100,3,1390,1134,1130,12,6,216,466,28,013,950100,3,280139501003,1390,0.8158273381294964,0.008633093525179856,0.004316546762589928,0.1553956834532374,0.33525179856115106
28,013,950200,1,1071,440,422,47,1,595,232,28,013,950200,1,280139502001,1071,0.41083099906629317,0.04388422035480859,0.0009337068160597573,0.5555555555555556,0.2166199813258637
28,013,950200,2,653,345,344,17,2,284,133,28,013,950200,2,280139502002,653,0.5283307810107197,0.026033690658499236,0.0030627871362940277,0.4349157733537519,0.20367534456355282
28,013,950300,1,1188,618,616,3,1,560,353,28,013,950300,1,280139503001,1188,0.5202020202020202,0.0025252525252525255,0.0008417508417508417,0.4713804713804714,0.29713804713804715
28,013,950300,2,1075,942,937,7,1,124,359,28,013,950300,2,280139503002,1075,0.8762790697674419,0.0065116279069767444,0.0009302325581395349,0.11534883720930232,0.33395348837209304
28,013,950300,3,863,700,699,6,1,146,287,28,013,950300,3,280139503003,863,0.8111239860950173,0.006952491309385863,0.0011587485515643105,0.16917728852838934,0.3325608342989571
28,013,950400,1,1385,710,576,464,0,350,291,28,013,950400,1,280139504001,1385,0.5126353790613718,0.33501805054151623,0.0,0.2527075812274368,0.21010830324909746
28,013,950400,2,1238,978,945,103,2,178,396,28,013,950400,2,280139504002,1238,0.789983844911147,0.08319870759289176,0.0016155088852988692,0.14378029079159935,0.3198707592891761
28,013,950400,3,627,434,432,10,0,172,195,28,013,950400,3,280139504003,627,0.6921850079744817,0.01594896331738437,0.0,0.2743221690590112,0.31100478468899523
28,013,950500,1,1062,408,407,16,0,629,284,28,013,950500,1,280139505001,1062,0.384180790960452,0.015065913370998116,0.0,0.5922787193973634,0.2674199623352166
28,013,950500,2,1081,520,513,18,1,532,210,28,013,950500,2,280139505002,1081,0.48103607770582796,0.016651248843663275,0.0009250693802035153,0.4921369102682701,0.1942645698427382
28,013,950500,3,621,474,474,0,0,141,186,28,013,950500,3,280139505003,621,0.7632850241545893,0.0,0.0,0.22705314009661837,0.2995169082125604
28,015,950100,1,1463,1061,1060,5,1,385,504,28,015,950100,1,280159501001,1463,0.7252221462747779,0.003417634996582365,0.000683526999316473,0.2631578947368421,0.3444976076555024
28,015,950100,2,858,821,821,12,0,19,308,28,015,950100,2,280159501002,858,0.9568764568764568,0.013986013986013986,0.0,0.022144522144522144,0.358974358974359
28,015,950100,3,1503,1269,1256,30,14,181,520,28,015,950100,3,280159501003,1503,0.844311377245509,0.01996007984031936,0.009314703925482368,0.12042581503659348,0.34597471723220224
28,015,950100,4,1114,652,647,26,3,434,331,28,015,950100,4,280159501004,1114,0.585278276481149,0.02333931777378815,0.0026929982046678637,0.3895870736086176,0.2971274685816876
28,015,950200,1,1099,497,497,5,0,587,378,28,015,950200,1,280159502001,1099,0.45222929936305734,0.004549590536851683,0.0,0.5341219290263877,0.34394904458598724
28,015,950200,2,1557,1237,1230,13,1,309,549,28,015,950200,2,280159502002,1557,0.7944765574823378,0.008349389852280027,0.0006422607578676942,0.19845857418111754,0.35260115606936415
28,015,950200,3,1100,517,515,8,0,566,394,28,015,950200,3,280159502003,1100,0.47,0.007272727272727273,0.0,0.5145454545454545,0.35818181818181816
28,015,950200,4,898,344,344,4,0,539,229,28,015,950200,4,280159502004,898,0.3830734966592428,0.004454342984409799,0.0,0.6002227171492205,0.25501113585746105
28,015,950200,5,1005,558,557,3,1,441,283,28,015,950200,5,280159502005,1005,0.5552238805970149,0.0029850746268656717,0.0009950248756218905,0.4388059701492537,0.281592039800995
28,017,950100,1,1286,708,694,35,0,547,414,28,017,950100,1,280179501001,1286,0.5505443234836703,0.027216174183514776,0.0,0.42534992223950235,0.32192846034214617
28,017,950100,2,609,193,191,11,3,393,125,28,017,950100,2,280179501002,609,0.3169129720853859,0.0180623973727422,0.0049261083743842365,0.645320197044335,0.20525451559934318
28,017,950100,3,927,382,381,14,0,527,227,28,017,950100,3,280179501003,927,0.4120819848975189,0.015102481121898598,0.0,0.5685005393743258,0.24487594390507011
28,017,950100,4,1288,221,218,11,0,1051,312,28,017,950100,4,280179501004,1288,0.17158385093167702,0.008540372670807454,0.0,0.8159937888198758,0.2422360248447205
28,017,950200,1,909,604,603,11,10,281,237,28,017,950200,1,280179502001,909,0.6644664466446645,0.0121012101210121,0.011001100110011002,0.30913091309130913,0.2607260726072607
28,017,950200,2,2608,1803,1767,116,0,705,810,28,017,950200,2,280179502002,2608,0.6913343558282209,0.04447852760736196,0.0,0.2703220858895706,0.31058282208588955
28,017,950300,1,965,400,372,117,6,461,236,28,017,950300,1,280179503001,965,0.41450777202072536,0.12124352331606218,0.0062176165803108805,0.47772020725388603,0.24455958549222798
28,017,950300,2,674,314,310,20,2,332,188,28,017,950300,2,280179503002,674,0.4658753709198813,0.02967359050445104,0.002967359050445104,0.49258160237388726,0.2789317507418398
28,017,950300,3,1194,739,734,42,8,404,301,28,017,950300,3,280179503003,1194,0.61892797319933,0.035175879396984924,0.006700167504187605,0.33835845896147404,0.2520938023450586
28,017,950300,4,1392,832,820,98,10,451,331,28,017,950300,4,280179503004,1392,0.5977011494252874,0.07040229885057471,0.007183908045977011,0.3239942528735632,0.2377873563218391
28,017,950400,1,1208,974,962,101,6,135,389,28,017,950400,1,280179504001,1208,0.8062913907284768,0.0836092715231788,0.004966887417218543,0.11175496688741722,0.3220198675496689
28,017,950400,2,990,474,467,23,1,490,299,28,017,950400,2,280179504002,990,0.47878787878787876,0.023232323232323233,0.00101010101010101,0.494949494949495,0.302020202020202
28,017,950400,3,875,624,623,9,0,242,274,28,017,950400,3,280179504003,875,0.7131428571428572,0.010285714285714285,0.0,0.2765714285714286,0.31314285714285717
28,017,950400,4,1457,694,692,24,4,729,451,28,017,950400,4,280179504004,1457,0.47632120796156485,0.016472203157172273,0.002745367192862045,0.5003431708991077,0.3095401509951956
28,017,950400,5,1010,424,420,11,3,571,306,28,017,950400,5,280179504005,1010,0.4198019801980198,0.01089108910891089,0.0029702970297029703,0.5653465346534653,0.30297029702970296
28,019,950100,1,954,807,806,6,1,132,338,28,019,950100,1,280199501001,954,0.8459119496855346,0.006289308176100629,0.0010482180293501049,0.13836477987421383,0.35429769392033544
28,019,950100,2,676,606,602,4,4,56,202,28,019,950100,2,280199501002,676,0.8964497041420119,0.005917159763313609,0.005917159763313609,0.08284023668639054,0.2988165680473373
