state,county,tract,P0010001,P0030002,P0050003,P0040003,P0030005,P0030003,H0160002,state,county,tract,geoid,tot_pop,pr_white,pr_hisp_lat,pr_asian,pr_black_afr_am,prop_owner_occ
36,103,146613,3722,3476,3242,314,97,28,1051,36,103,146613,36103146613,3722,0.9339065018807093,0.08436324556689952,0.026061257388500805,0.007522837184309511,0.28237506716818916
36,103,146614,5803,5335,4998,433,260,83,1958,36,103,146614,36103146614,5803,0.9193520592796829,0.07461657763225918,0.044804411511287265,0.014302946751680165,0.33741168361192486
36,103,146615,5048,4462,4140,438,252,142,979,36,103,146615,36103146615,5048,0.8839144215530903,0.08676703645007924,0.04992076069730586,0.028129952456418382,0.19393819334389858
36,103,146703,4122,2693,2069,1279,195,538,1025,36,103,146703,36103146703,4122,0.6533236293061621,0.31028626880155263,0.04730713245997089,0.13051916545366327,0.24866569626394955
36,103,146704,2017,1892,1806,97,64,25,622,36,103,146704,36103146704,2017,0.9380267724343084,0.0480912245909767,0.03173029251363411,0.012394645513138325,0.3083787803668815
36,103,146705,3468,3340,3199,172,64,14,1041,36,103,146705,36103146705,3468,0.9630911188004614,0.049596309111880045,0.01845444059976932,0.004036908881199538,0.30017301038062283
36,103,146706,2694,2500,2317,240,56,55,771,36,103,146706,36103146706,2694,0.9279881217520416,0.08908685968819599,0.020786933927245732,0.020415738678544914,0.28619153674832964
36,103,146800,6007,5776,5453,376,92,16,1758,36,103,146800,36103146800,6007,0.9615448643249542,0.06259364075245546,0.015315465290494424,0.002663559180955552,0.29265856500749127
36,103,146901,5450,5282,5018,295,69,16,1619,36,103,146901,36103146901,5450,0.9691743119266055,0.05412844036697248,0.012660550458715596,0.0029357798165137615,0.2970642201834862
36,103,146902,4293,4143,4043,124,53,32,1236,36,103,146902,36103146902,4293,0.9650593990216632,0.028884230142091776,0.012345679012345678,0.007453994875378523,0.28791055206149546
36,103,147001,4406,4246,4033,253,85,18,1285,36,103,147001,36103147001,4406,0.9636858828869723,0.057421697684975036,0.01929187471629596,0.0040853381752156154,0.29164775306400365
36,103,147003,4648,4282,4027,343,105,102,1611,36,103,147003,36103147003,4648,0.9212564543889845,0.07379518072289157,0.022590361445783132,0.021944922547332185,0.34660068846815834
36,103,147004,317,308,295,16,1,4,110,36,103,147004,36103147004,317,0.9716088328075709,0.050473186119873815,0.0031545741324921135,0.012618296529968454,0.3470031545741325
36,103,147100,3103,2925,2810,159,50,47,1021,36,103,147100,36103147100,3103,0.942636158556236,0.051240734772800514,0.016113438607798906,0.01514663229133097,0.32903641637125364
36,103,147200,6088,3965,3146,1549,147,1177,1045,36,103,147200,36103147200,6088,0.651281208935611,0.25443495400788435,0.02414586070959264,0.1933311432325887,0.1716491458607096
36,103,147300,7081,4140,3149,2128,229,1550,1170,36,103,147300,36103147300,7081,0.5846631831662195,0.30052252506708094,0.03234006496257591,0.21889563620957492,0.16523089959045334
36,103,147401,6283,5298,4763,876,213,353,1606,36,103,147401,36103147401,6283,0.843227757440713,0.13942384211363998,0.033901002705713834,0.05618335190195766,0.25561037720833996
36,103,147402,3673,3545,3438,126,36,22,1219,36,103,147402,36103147402,3673,0.965151102640893,0.03430438333787095,0.009801252382248844,0.005989654233596515,0.33188129594337057
36,103,147501,7857,7302,6905,604,167,100,2155,36,103,147501,36103147501,7857,0.9293623520427644,0.07687412498409062,0.02125493190785287,0.012727504136438845,0.2742777141402571
36,103,147502,6618,6381,6148,299,63,49,1959,36,103,147502,36103147502,6618,0.9641885766092475,0.04517981263221517,0.009519492293744334,0.007404049561801148,0.2960108794197643
36,103,147503,1489,1441,1389,62,27,8,445,36,103,147503,36103147503,1489,0.9677635997313633,0.041638683680322364,0.018132975151108125,0.005372733378106112,0.2988582941571524
36,103,147601,2607,2507,2420,100,28,42,783,36,103,147601,36103147601,2607,0.9616417337936325,0.038358266206367474,0.010740314537782892,0.01611047180667434,0.3003452243958573
36,103,147602,5367,5187,5007,214,74,50,1699,36,103,147602,36103147602,5367,0.9664617104527669,0.03987329979504379,0.01378796348052916,0.009316191540898081,0.3165641885597168
36,103,147701,3556,3354,3192,206,96,33,918,36,103,147701,36103147701,3556,0.9431946006749157,0.05793025871766029,0.02699662542182227,0.009280089988751405,0.25815523059617546
36,103,147702,5011,4849,4693,183,55,36,1485,36,103,147702,36103147702,5011,0.9676711235282379,0.03651965675513869,0.010975853123129115,0.007184194771502694,0.29634803432448614
36,103,147802,3905,3751,3622,162,52,33,1130,36,103,147802,36103147802,3905,0.9605633802816902,0.04148527528809219,0.013316261203585146,0.008450704225352112,0.2893725992317542
36,103,147803,3234,3010,2840,205,92,68,842,36,103,147803,36103147803,3234,0.9307359307359307,0.06338899196042053,0.02844774273345702,0.021026592455163882,0.2603586889301175
36,103,147804,6158,5966,5761,241,69,49,1824,36,103,147804,36103147804,6158,0.968821045794089,0.039136083143877884,0.01120493666774927,0.007957128937966872,0.2962000649561546
36,103,147901,4515,4172,3944,321,100,106,971,36,103,147901,36103147901,4515,0.924031007751938,0.07109634551495017,0.0221483942414175,0.023477297895902548,0.2150609080841639
36,103,147902,4381,4247,4128,149,51,22,1351,36,103,147902,36103147902,4381,0.9694133759415658,0.03401049988587081,0.011641177813284638,0.005021684546907099,0.308377082857795
36,103,158001,4770,4373,4197,204,228,56,1535,36,103,158001,36103158001,4770,0.9167714884696017,0.042767295597484274,0.04779874213836478,0.011740041928721174,0.3218029350104822
36,103,158002,6315,5721,5528,272,327,95,2005,36,103,158002,36103158002,6315,0.9059382422802851,0.043072050673000795,0.05178147268408551,0.015043547110055424,0.3174980205859066
36,103,158006,6961,5985,5755,323,640,147,2258,36,103,158006,36103158006,6961,0.859790260020112,0.04640137911219652,0.09194081310156586,0.02111765550926591,0.3243786812239621
36,103,158007,9216,5600,5304,612,1890,1290,23,36,103,158007,36103158007,9216,0.6076388888888888,0.06640625,0.205078125,0.13997395833333334,0.002495659722222222
36,103,158009,2742,2474,2362,128,210,23,832,36,103,158009,36103158009,2742,0.9022611232676878,0.046681254558716266,0.07658643326039387,0.008388037928519328,0.30342815463165573
36,103,158010,3719,3357,3245,147,244,43,1125,36,103,158010,36103158010,3719,0.9026620059155687,0.0395267545038989,0.06560903468674374,0.01156224791610648,0.30250067222371607
36,103,158011,4972,4234,3978,294,556,58,1634,36,103,158011,36103158011,4972,0.8515687851971038,0.05913113435237329,0.11182622687047465,0.01166532582461786,0.32864038616251007
36,103,158102,4931,4309,3798,739,165,184,1272,36,103,158102,36103158102,4931,0.8738592577570472,0.1498681808963699,0.033461772459947275,0.03731494625836544,0.25795984587304804
36,103,158103,4397,3574,3157,721,214,267,1075,36,103,158103,36103158103,4397,0.8128269274505344,0.16397543779849896,0.048669547418694566,0.060723220377530134,0.24448487605185354
36,103,158104,5568,4829,4424,686,234,165,1576,36,103,158104,36103158104,5568,0.8672772988505747,0.12320402298850575,0.04202586206896552,0.029633620689655173,0.28304597701149425
36,103,158107,4166,3534,3317,328,385,84,1294,36,103,158107,36103158107,4166,0.8482957273163706,0.07873259721555449,0.09241478636581853,0.020163226116178587,0.3106096975516083
36,103,158108,2940,2162,2009,205,592,105,740,36,103,158108,36103158108,2940,0.7353741496598639,0.06972789115646258,0.20136054421768707,0.03571428571428571,0.25170068027210885
36,103,158110,3697,3090,2852,503,194,118,986,36,103,158110,36103158110,3697,0.8358128212063836,0.1360562618339194,0.052474979713281036,0.03191777116581011,0.26670273194482014
36,103,158111,3285,2876,2597,425,109,103,892,36,103,158111,36103158111,3285,0.8754946727549467,0.1293759512937595,0.033181126331811264,0.03135464231354642,0.2715372907153729
36,103,158112,4242,3601,3225,627,212,124,1065,36,103,158112,36103158112,4242,0.8488920320603489,0.1478076379066478,0.04997642621404998,0.029231494578029232,0.25106082036775107
36,103,158114,3643,3395,3166,291,102,66,915,36,103,158114,36103158114,3643,0.9319242382651661,0.07987922042272852,0.027998902003842988,0.018116936590721933,0.2511666209168268
36,103,158115,6384,5730,5388,487,312,138,1772,36,103,158115,36103158115,6384,0.8975563909774437,0.0762844611528822,0.04887218045112782,0.021616541353383457,0.2775689223057644
36,103,158116,1969,1553,1435,203,169,143,653,36,103,158116,36103158116,1969,0.7887252412392077,0.10309801929913662,0.08583037074657186,0.07262569832402235,0.33164042661249366
36,103,158202,7838,6679,5998,1158,420,195,2005,36,103,158202,36103158202,7838,0.8521306455728502,0.14774177085991325,0.05358509823934677,0.024878795611125288,0.2558050523092626
36,103,158203,1609,1487,1391,108,88,12,491,36,103,158203,36103158203,1609,0.9241765071472965,0.06712243629583592,0.05469235550031075,0.0074580484773151025,0.30515848353014297
36,103,158205,1953,1857,1756,128,64,4,579,36,103,158205,36103158205,1953,0.9508448540706606,0.06554019457245264,0.03277009728622632,0.002048131080389145,0.2964669738863287
36,103,158206,3772,3361,3172,332,147,78,928,36,103,158206,36103158206,3772,0.8910392364793213,0.088016967126193,0.03897136797454931,0.020678685047720042,0.24602332979851538
36,103,158207,4770,4232,4098,199,351,56,1510,36,103,158207,36103158207,4770,0.8872117400419287,0.04171907756813417,0.07358490566037736,0.011740041928721174,0.3165618448637317
36,103,158304,6941,6631,6380,315,107,65,2117,36,103,158304,36103158304,6941,0.9553378475723959,0.045382509724823515,0.015415646160495606,0.00936464486385247,0.3049992796427028
36,103,158306,5982,5587,5351,300,139,132,1911,36,103,158306,36103158306,5982,0.9339685723838181,0.05015045135406219,0.023236375794048813,0.022066198595787363,0.3194583751253761
36,103,158308,8206,6919,6070,1540,279,244,2015,36,103,158308,36103158308,8206,0.8431635388739946,0.1876675603217158,0.03399951255179137,0.029734340726297832,0.24555203509627102
36,103,158309,4431,3437,3031,595,183,570,975,36,103,158309,36103158309,4431,0.7756714060031595,0.13428120063191154,0.04129993229519296,0.12863913337846988,0.22004062288422477
36,103,158310,4473,4046,3823,320,85,188,1468,36,103,158310,36103158310,4473,0.9045383411580594,0.07154035323049407,0.019002906326849988,0.042029957522915266,0.32819137044489155
36,103,158315,4629,3626,3262,614,210,453,1543,36,103,158315,36103158315,4629,0.7833225318643335,0.13264203931734717,0.04536616979909268,0.09786130913804278,0.3333333333333333
36,103,158317,5815,5455,5142,371,110,74,1688,36,103,158317,36103158317,5815,0.938091143594153,0.06380051590713672,0.018916595012897677,0.012725709372312984,0.2902837489251935
36,103,158318,4515,4329,4141,232,72,42,1339,36,103,158318,36103158318,4515,0.9588039867109635,0.051384274640088594,0.015946843853820596,0.009302325581395349,0.2965669988925803
36,103,158319,3739,3054,2757,437,279,208,1056,36,103,158319,36103158319,3739,0.8167959347419096,0.11687617009895694,0.07461888205402514,0.05562984755282161,0.2824284568066328
36,103,158320,6247,5432,5016,594,200,323,1942,36,103,158320,36103158320,6247,0.8695373779414118,0.09508564110773171,0.03201536737634064,0.05170481831279014,0.31086921722426764
36,103,158321,9754,7520,6678,1322,711,869,1604,36,103,158321,36103158321,9754,0.7709657576378921,0.13553413984006563,0.07289317203198688,0.08909165470576173,0.16444535575148658
36,103,158322,2200,1811,1713,155,268,23,782,36,103,158322,36103158322,2200,0.8231818181818182,0.07045454545454545,0.12181818181818181,0.010454545454545454,0.35545454545454547
36,103,158323,7381,6803,6455,429,272,163,2102,36,103,158323,36103158323,7381,0.921690827801111,0.05812220566318927,0.03685137515241837,0.022083728492074246,0.28478525944993904
36,103,158401,1308,1222,1156,78,28,15,387,36,103,158401,36103158401,1308,0.9342507645259939,0.05963302752293578,0.021406727828746176,0.011467889908256881,0.2958715596330275
36,103,158402,4481,4281,4128,172,95,59,1364,36,103,158402,36103158402,4481,0.9553671055567954,0.03838428922115599,0.021200624860522203,0.01316670386074537,0.30439634010265565
36,103,158403,2170,1796,1648,212,111,161,708,36,103,158403,36103158403,2170,0.8276497695852535,0.09769585253456221,0.05115207373271889,0.07419354838709677,0.3262672811059908
36,103,158405,5005,4704,4439,334,104,76,1494,36,103,158405,36103158405,5005,0.9398601398601398,0.06673326673326674,0.02077922077922078,0.015184815184815185,0.2985014985014985
36,103,158407,5963,5598,5292,410,102,81,1674,36,103,158407,36103158407,5963,0.9387892000670803,0.06875733691095086,0.017105483816870704,0.013583766560456146,0.28073117558276034
36,103,158408,4025,3706,3481,362,44,85,1130,36,103,158408,36103158408,4025,0.9207453416149068,0.08993788819875777,0.01093167701863354,0.02111801242236025,0.28074534161490683
36,103,158409,3875,3503,3347,231,96,163,1338,36,103,158409,36103158409,3875,0.904,0.05961290322580645,0.024774193548387096,0.04206451612903226,0.3452903225806452
36,103,158410,3504,3403,3333,84,21,58,1916,36,103,158410,36103158410,3504,0.971175799086758,0.023972602739726026,0.0059931506849315065,0.016552511415525113,0.5468036529680366
36,103,158502,3706,3357,3164,275,127,110,703,36,103,158502,36103158502,3706,0.9058283864004317,0.0742039935240151,0.03426875337290879,0.029681597409606044,0.18969239071775498
36,103,158505,4386,3827,3551,376,297,135,1087,36,103,158505,36103158505,4386,0.8725490196078431,0.08572731418148655,0.0677154582763338,0.030779753761969904,0.24783401732786137
36,103,158506,2614,2452,2339,162,63,23,749,36,103,158506,36103158506,2614,0.9380260137719969,0.06197398622800306,0.02410099464422341,0.008798775822494262,0.2865340474368783
36,103,158507,3804,3227,2974,420,232,109,1008,36,103,158507,36103158507,3804,0.8483175604626709,0.11041009463722397,0.060988433228180865,0.028654048370136697,0.26498422712933756
36,103,158508,6183,5488,5108,579,287,125,1685,36,103,158508,36103158508,6183,0.8875950185993854,0.09364386220281416,0.046417596635937246,0.020216723273491832,0.27252142972666993
36,103,158509,4847,4102,3725,668,263,151,1109,36,103,158509,36103158509,4847,0.846296678357747,0.13781720651949658,0.054260367237466474,0.031153290695275428,0.22880132040437384
36,103,158510,7316,6370,5764,935,284,240,1754,36,103,158510,36103158510,7316,0.8706943685073811,0.12780207763805357,0.038819026790595956,0.03280481137233461,0.23974849644614543
36,103,158511,6145,5519,4994,732,233,112,1686,36,103,158511,36103158511,6145,0.8981285598047193,0.11912123677786819,0.03791700569568755,0.01822620016273393,0.2743694060211554
36,103,158512,3536,3267,3033,340,103,36,1005,36,103,158512,36103158512,3536,0.9239253393665159,0.09615384615384616,0.0291289592760181,0.010180995475113122,0.28421945701357465
36,103,158604,4940,4504,4148,462,200,96,1381,36,103,158604,36103158604,4940,0.9117408906882591,0.09352226720647773,0.04048582995951417,0.019433198380566803,0.27955465587044537
36,103,158605,4952,4485,4143,443,201,91,1399,36,103,158605,36103158605,4952,0.9056946688206785,0.08945880452342488,0.04058966074313409,0.018376413570274638,0.28251211631663975
36,103,158606,4969,4483,3999,673,134,85,1286,36,103,158606,36103158606,4969,0.9021936003219964,0.1354397263030791,0.026967196619038035,0.017106057556852485,0.25880458844837995
36,103,158607,3355,3040,2690,478,107,49,868,36,103,158607,36103158607,3355,0.9061102831594635,0.14247391952309985,0.03189269746646796,0.014605067064083458,0.2587183308494784
36,103,158608,4064,3387,3027,479,315,144,877,36,103,158608,36103158608,4064,0.8334153543307087,0.11786417322834646,0.07750984251968504,0.03543307086614173,0.2157972440944882
36,103,158609,4516,4037,3652,520,220,90,1177,36,103,158609,36103158609,4516,0.8939326837909655,0.11514614703277236,0.048715677590788306,0.019929140832595216,0.2606288751107175
36,103,158704,8344,5638,4894,1542,223,1561,2166,36,103,158704,36103158704,8344,0.6756951102588686,0.18480345158197506,0.026725790987535955,0.18708053691275167,0.25958772770853306
36,103,158705,4042,1162,783,1012,78,2139,807,36,103,158705,36103158705,4042,0.28748144482929244,0.2503711034141514,0.01929737753587333,0.5291934685799109,0.19965363681345868
36,103,158707,1671,1494,1388,164,16,70,499,36,103,158707,36103158707,1671,0.8940754039497307,0.09814482345900659,0.009575104727707959,0.041891083183722325,0.29862357869539197
36,103,158708,3840,2926,2663,442,175,507,1074,36,103,158708,36103158708,3840,0.7619791666666667,0.11510416666666666,0.045572916666666664,0.13203125,0.2796875
36,103,158709,2120,1930,1810,178,58,73,785,36,103,158709,36103158709,2120,0.910377358490566,0.08396226415094339,0.027358490566037737,0.03443396226415094,0.37028301886792453
36,103,158710,3686,3027,2818,315,108,391,1005,36,103,158710,36103158710,3686,0.8212154096581661,0.08545849158979923,0.02930005425935974,0.10607704829083017,0.27265328269126426
36,103,158711,5277,4108,3616,851,205,539,1525,36,103,158711,36103158711,5277,0.7784726170172447,0.16126587075990145,0.03884783020655676,0.10214136820162971,0.28898995641462955
36,103,158712,7820,6200,5184,1757,209,546,1935,36,103,158712,36103158712,7820,0.7928388746803069,0.22468030690537083,0.02672634271099744,0.06982097186700767,0.24744245524296676
36,103,158802,4773,4551,4402,200,79,36,1489,36,103,158802,36103158802,4773,0.9534883720930233,0.04190236748376283,0.016551435156086317,0.00754242614707731,0.3119631259166143
36,103,158803,6381,5715,5224,703,309,119,1891,36,103,158803,36103158803,6381,0.8956276445698167,0.1101708196207491,0.04842501175364363,0.018649114558846575,0.2963485347124275
36,103,158804,7246,6300,5383,1491,129,164,1942,36,103,158804,36103158804,7246,0.8694452111509798,0.20576869997239858,0.017802925752139112,0.02263317692520011,0.26800993651669885
36,103,158900,7119,5247,4205,2268,128,436,1480,36,103,158900,36103158900,7119,0.7370417193426043,0.3185840707964602,0.017980053378283466,0.06124455681977806,0.20789436718640258
36,103,159000,4679,3747,3091,1220,57,246,1083,36,103,159000,36103159000,4679,0.8008121393460141,0.2607394742466339,0.012182090190211584,0.05257533661038683,0.2314597136140201
36,103,159102,6803,5339,4594,1505,186,415,1235,36,103,159102,36103159102,6803,0.7848008231662502,0.2212259297368808,0.027340879023960016,0.0610024988975452,0.18153755696016463
36,103,159103,6037,2323,1340,2121,72,2292,953,36,103,159103,36103159103,6037,0.38479377174093093,0.35133344376345865,0.011926453536524764,0.379658770912705,0.15785986417094583
36,103,159105,7174,5938,5067,1356,237,407,1395,36,103,159105,36103159105,7174,0.8277111792584332,0.18901589071647618,0.03303596320044606,0.05673264566490103,0.1944521884583217
36,103,159106,6887,5226,4201,1432,253,899,1151,36,103,159106,36103159106,6887,0.7588209670393495,0.2079279802526499,0.03673587919268186,0.13053579207201974,0.1671264701611732
36,103,159107,3691,3391,3064,483,57,71,1051,36,103,159107,36103159107,3691,0.9187212137632078,0.13085884584123544,0.015442969384990518,0.019235979409374153,0.28474668111622864
36,103,159108,7354,6408,5607,1215,156,302,1994,36,103,159108,36103159108,7354,0.8713625237965733,0.1652162088659233,0.021212945335871633,0.04106608648354637,0.2711449551264618
36,103,159201,3074,2634,2255,715,45,50,817,36,103,159201,36103159201,3074,0.8568640208197787,0.23259596616785946,0.014638906961613532,0.01626545217957059,0.2657774886141835
36,103,159203,5418,5022,4797,375,56,119,1750,36,103,159203,36103159203,5418,0.9269102990033222,0.06921373200442968,0.0103359173126615,0.021963824289405683,0.32299741602067183
36,103,159204,4226,3558,3365,376,35,377,1196,36,103,159204,36103159204,4226,0.8419309039280644,0.0889730241362991,0.008282063416942735,0.08920965451964032,0.28300993847610034
36,103,159300,2084,1963,1896,87,27,35,775,36,103,159300,36103159300,2084,0.9419385796545106,0.041746641074856046,0.012955854126679463,0.016794625719769675,0.3718809980806142
36,103,159404,7313,5351,4494,1734,213,699,1348,36,103,159404,36103159404,7313,0.7317106522630932,0.23711199234240393,0.02912621359223301,0.09558320798577875,0.18432927663065773
36,103,159406,4279,3626,3202,719,51,226,810,36,103,159406,36103159406,4279,0.8473942509932227,0.16802991353119887,0.01191867258705305,0.052816078523019394,0.18929656461790137
36,103,159407,6562,5623,4955,1063,135,333,1754,36,103,159407,36103159407,6562,0.856903383114904,0.16199329472721732,0.020572996037793355,0.05074672355989028,0.2672965559280707
36,103,159408,4501,3693,3191,815,127,298,1080,36,103,159408,36103159408,4501,0.8204843368140413,0.18107087313930237,0.0282159520106643,0.06620750944234614,0.23994667851588536
36,103,159410,7819,6955,6550,569,126,472,2224,36,103,159410,36103159410,7819,0.8894999360532038,0.07277145415014707,0.01611459265890779,0.0603657756746387,0.28443534978897556
36,103,159411,3382,3077,2759,401,47,115,881,36,103,159411,36103159411,3382,0.9098166765227675,0.11856889414547606,0.013897102306327618,0.03400354819633353,0.26049674748669427
36,103,159412,7928,7472,7113,500,139,102,2282,36,103,159412,36103159412,7928,0.9424823410696267,0.06306760847628658,0.01753279515640767,0.012865792129162463,0.28784056508577194
36,103,159505,7998,6757,6080,1198,215,366,2127,36,103,159505,36103159505,7998,0.8448362090522631,0.14978744686171544,0.026881720430107527,0.04576144036009002,0.2659414853713428
36,103,159506,8793,6625,5740,1705,243,1000,2089,36,103,159506,36103159506,8793,0.7534402365518026,0.19390424201069031,0.027635619242579325,0.11372682815876266,0.23757534402365518
36,103,159508,7464,6114,5444,1093,79,729,1894,36,103,159508,36103159508,7464,0.8191318327974276,0.14643622722400856,0.010584137191854234,0.09766881028938906,0.2537513397642015
36,103,159509,3150,2408,2107,555,55,355,728,36,103,159509,36103159509,3150,0.7644444444444445,0.1761904761904762,0.01746031746031746,0.1126984126984127,0.2311111111111111
36,103,159510,82,70,69,3,0,8,31,36,103,159510,36103159510,82,0.8536585365853658,0.036585365853658534,0.0,0.0975609756097561,0.3780487804878049
36,103,159511,6734,4834,4113,1463,139,714,1624,36,103,159511,36103159511,6734,0.7178497178497178,0.21725571725571727,0.020641520641520642,0.10602910602910603,0.24116424116424118
36,103,159512,2316,1892,1700,371,57,150,586,36,103,159512,36103159512,2316,0.8169257340241797,0.16018998272884283,0.02461139896373057,0.06476683937823834,0.25302245250431776
36,103,159601,6212,5900,5668,308,94,69,2072,36,103,159601,36103159601,6212,0.9497746297488732,0.049581455247907275,0.015132002575660013,0.011107533805537669,0.33354797166773986
36,103,159602,4249,4024,3884,223,32,60,1339,36,103,159602,36103159602,4249,0.9470463638503177,0.0524829371616851,0.007531183807954813,0.014120969639915274,0.3151329724641092
36,103,169701,7719,7292,7031,349,80,157,2481,36,103,169701,36103169701,7719,0.9446819536209353,0.045213110506542295,0.010364036792330613,0.020339422204948828,0.32141469102215314
36,103,169703,1642,1590,1509,98,12,15,626,36,103,169703,36103169703,1642,0.9683313032886723,0.05968331303288672,0.007308160779537149,0.009135200974421437,0.3812423873325213
36,103,169704,7058,6018,5688,729,121,450,2478,36,103,169704,36103169704,7058,0.8526494757721734,0.10328705015585152,0.017143666761122132,0.06375743836780957,0.3510909606120714
36,103,169800,6156,3823,2844,2198,112,881,1118,36,103,169800,36103169800,6156,0.6210201429499675,0.357050032488629,0.018193632228719947,0.1431124106562703,0.1816114359974009
36,103,169901,5443,3914,3570,765,35,940,1533,36,103,169901,36103169901,5443,0.7190887378284034,0.14054749219180598,0.006430277420540143,0.1726988792945067,0.2816461510196583
36,103,169902,5488,5089,4779,510,22,136,1834,36,103,169902,36103169902,5488,0.9272959183673469,0.09293002915451895,0.004008746355685131,0.02478134110787172,0.33418367346938777
36,103,170001,5613,5230,4991,412,43,90,1855,36,103,170001,36103170001,5613,0.9317655442722252,0.07340103331551755,0.007660787457687511,0.016034206306787813,0.3304828077676822
36,103,170002,4381,4129,3925,334,29,90,1507,36,103,170002,36103170002,4381,0.9424788860990642,0.0762383017575896,0.0066194932663775395,0.02054325496461995,0.3439853914631363
36,103,170101,2197,1460,1177,746,14,229,390,36,103,170101,36103170101,2197,0.6645425580336823,0.3395539371870733,0.0063723258989531175,0.10423304506144743,0.17751479289940827
36,103,170201,5748,5395,5123,482,47,46,2028,36,103,170201,36103170201,5748,0.9385873347251218,0.0838552540013918,0.008176757132915796,0.008002783576896311,0.35281837160751567
36,103,170202,4029,3555,3407,408,33,131,1457,36,103,170202,36103170202,4029,0.8823529411764706,0.10126582278481013,0.008190618019359643,0.03251427153139737,0.3616281955820303
36,103,180300,2392,2258,2199,116,10,28,884,36,103,180300,36103180300,2392,0.9439799331103679,0.048494983277591976,0.004180602006688963,0.011705685618729096,0.3695652173913043
36,103,190401,7953,4866,3541,2661,60,1521,1585,36,103,190401,36103190401,7953,0.6118445869483213,0.33459072048283667,0.007544322897019992,0.1912485854394568,0.19929586319627812
36,103,190402,2752,2346,2169,375,32,135,693,36,103,190402,36103190402,2752,0.8524709302325582,0.13626453488372092,0.011627906976744186,0.04905523255813953,0.25181686046511625
36,103,190403,3702,3107,2494,1084,31,75,829,36,103,190403,36103190403,3702,0.8392760669908158,0.29281469475958943,0.008373851971907077,0.02025931928687196,0.22393300918422473
36,103,190502,2537,2153,1840,495,35,113,670,36,103,190502,36103190502,2537,0.8486401261332283,0.1951123374063855,0.013795821836815136,0.04454079621600315,0.2640914465904612
36,103,190503,3368,3161,3019,249,24,35,1052,36,103,190503,36103190503,3368,0.9385391923990499,0.07393111638954869,0.007125890736342043,0.010391923990498812,0.31235154394299286
36,103,190504,1846,1724,1673,115,20,11,553,36,103,190504,36103190504,1846,0.933911159263272,0.06229685807150596,0.010834236186348862,0.005958829902491874,0.29956663055254606
36,103,190601,4438,4105,3876,394,58,70,1467,36,103,190601,36103190601,4438,0.9249662009914376,0.08877872915727805,0.013068949977467327,0.015772870662460567,0.3305543037404236
36,103,190603,4566,3752,3105,1329,23,64,1187,36,103,190603,36103190603,4566,0.8217257993867718,0.29106438896189224,0.005037231712658782,0.01401664476565922,0.25996495838808586
36,103,190604,4394,3806,3113,1147,46,45,1168,36,103,190604,36103190604,4394,0.8661811561219845,0.2610377787892581,0.010468821119708694,0.010241238051888939,0.2658170232134729
36,103,190704,3141,2597,2423,360,47,265,1066,36,103,190704,36103190704,3141,0.8268067494428526,0.11461318051575932,0.014963387456224133,0.08436803565743393,0.3393823623049984
36,103,190705,4163,3039,2308,1105,42,100,1030,36,103,190705,36103190705,4163,0.7300024021138602,0.26543358155176555,0.010088878212827288,0.024021138601969732,0.24741772760028827
36,103,190706,4794,4284,3472,996,75,171,1302,36,103,190706,36103190706,4794,0.8936170212765957,0.20775969962453067,0.015644555694618274,0.03566958698372966,0.2715894868585732
36,103,190707,4669,4403,4151,383,56,35,1552,36,103,190707,36103190707,4669,0.9430284857571214,0.0820304133647462,0.01199400299850075,0.0074962518740629685,0.33240522595844935
36,103,190708,2020,1948,1818,141,32,12,674,36,103,190708,36103190708,2020,0.9643564356435643,0.06980198019801981,0.015841584158415842,0.005940594059405941,0.3336633663366337
36,103,190800,3109,2544,2187,503,55,307,865,36,103,190800,36103190800,3109,0.8182695400450306,0.1617883563846896,0.017690575747828882,0.09874557735606304,0.2782245094885815
36,103,200901,1083,1004,931,128,12,8,385,36,103,200901,36103200901,1083,0.9270544783010157,0.11819021237303785,0.0110803324099723,0.007386888273314866,0.3554939981532779
36,103,200902,6410,5540,4777,1179,84,258,2105,36,103,200902,36103200902,6410,0.8642745709828393,0.18393135725429016,0.013104524180967239,0.04024960998439937,0.328393135725429
36,103,201001,6592,5490,3945,2410,101,109,1780,36,103,201001,36103201001,6592,0.8328276699029126,0.36559466019417475,0.015321601941747573,0.01653519417475728,0.2700242718446602
36,103,201003,4046,3160,2267,1406,57,253,1012,36,103,201003,36103201003,4046,0.7810182896688087,0.34750370736529906,0.014087988136431043,0.06253089471082551,0.25012357884330205
36,103,201004,3326,3003,2644,537,30,94,1043,36,103,201004,36103201004,3326,0.9028863499699339,0.161455201443175,0.009019843656043296,0.02826217678893566,0.3135898977751052
36,103,201100,6415,3624,1567,3896,153,859,1087,36,103,201100,36103201100,6415,0.5649259547934529,0.6073265783320343,0.023850350740452067,0.13390491036632893,0.16944660950896337
36,103,990100,0,0,0,0,0,0,0,36,103,990100,36103990100,0,0.0,0.0,0.0,0.0,0.0
