state,county,tract,block group,P0010001,P0030002,P0050003,P0040003,P0030005,P0030003,H0160002,state,county,tract,block group,geoid,tot_pop,pr_white,pr_hisp_lat,pr_asian,pr_black_afr_am,prop_owner_occ
36,103,122601,3,1750,1303,1198,205,170,138,425,36,103,122601,3,361031226013,1750,0.7445714285714286,0.11714285714285715,0.09714285714285714,0.07885714285714286,0.24285714285714285
36,103,122602,1,2267,1916,1734,236,85,175,694,36,103,122602,1,361031226021,2267,0.8451698279664756,0.10410233789148654,0.03749448610498456,0.07719453021614468,0.30613145125716806
36,103,122602,2,2372,2014,1862,203,142,122,711,36,103,122602,2,361031226022,2372,0.8490725126475548,0.08558178752107926,0.05986509274873524,0.05143338954468803,0.2997470489038786
36,103,122603,1,1204,1033,902,181,53,52,328,36,103,122603,1,361031226031,1204,0.8579734219269103,0.15033222591362128,0.04401993355481727,0.04318936877076412,0.2724252491694352
36,103,122603,2,2026,1777,1622,196,95,94,608,36,103,122603,2,361031226032,2026,0.8770977295162883,0.09674234945705824,0.046890424481737414,0.04639684106614018,0.30009871668311944
36,103,122603,3,694,533,495,66,44,89,85,36,103,122603,3,361031226033,694,0.7680115273775217,0.09510086455331412,0.06340057636887608,0.1282420749279539,0.12247838616714697
36,103,122603,4,1743,1422,1277,215,116,122,526,36,103,122603,4,361031226034,1743,0.8158347676419966,0.12335054503729202,0.06655192197360872,0.0699942627653471,0.3017785427423982
36,103,122704,1,771,160,72,215,41,435,136,36,103,122704,1,361031227041,771,0.20752269779507135,0.2788586251621271,0.05317769130998703,0.5642023346303502,0.17639429312581065
36,103,122704,2,1472,1196,1124,91,148,81,436,36,103,122704,2,361031227042,1472,0.8125,0.06182065217391304,0.10054347826086957,0.05502717391304348,0.296195652173913
36,103,122705,1,1917,1597,1470,243,107,88,521,36,103,122705,1,361031227051,1917,0.8330725091288471,0.1267605633802817,0.05581637976004173,0.04590505998956703,0.2717788210745957
36,103,122705,2,1152,796,724,123,153,101,318,36,103,122705,2,361031227052,1152,0.6909722222222222,0.10677083333333333,0.1328125,0.0876736111111111,0.2760416666666667
36,103,122706,1,1237,1055,987,102,61,68,317,36,103,122706,1,361031227061,1237,0.8528698464025869,0.08245755860953921,0.04931285367825384,0.0549717057396928,0.2562651576394503
36,103,122706,2,2037,1599,1412,263,203,111,517,36,103,122706,2,361031227062,2037,0.7849779086892489,0.12911143838978892,0.09965635738831616,0.054491899852724596,0.2538046146293569
36,103,122706,3,559,453,419,46,62,24,147,36,103,122706,3,361031227063,559,0.8103756708407871,0.08228980322003578,0.11091234347048301,0.04293381037567084,0.2629695885509839
36,103,122707,1,1876,1647,1534,173,110,53,512,36,103,122707,1,361031227071,1876,0.8779317697228145,0.09221748400852879,0.05863539445628998,0.028251599147121536,0.27292110874200426
36,103,122707,2,1236,1039,949,138,72,55,371,36,103,122707,2,361031227072,1236,0.8406148867313916,0.11165048543689321,0.05825242718446602,0.04449838187702265,0.30016181229773464
36,103,122801,1,1908,931,774,339,171,604,383,36,103,122801,1,361031228011,1908,0.4879454926624738,0.17767295597484276,0.08962264150943396,0.3165618448637317,0.20073375262054508
36,103,122801,2,1386,1064,945,204,65,155,315,36,103,122801,2,361031228012,1386,0.7676767676767676,0.1471861471861472,0.046897546897546896,0.11183261183261184,0.22727272727272727
36,103,122801,3,744,680,647,40,33,18,386,36,103,122801,3,361031228013,744,0.9139784946236559,0.053763440860215055,0.04435483870967742,0.024193548387096774,0.5188172043010753
36,103,122801,4,1730,230,93,335,49,1256,343,36,103,122801,4,361031228014,1730,0.1329479768786127,0.1936416184971098,0.028323699421965318,0.7260115606936416,0.19826589595375724
36,103,122802,1,2021,1444,1215,327,148,289,458,36,103,122802,1,361031228021,2021,0.7144977733795151,0.16180108857001485,0.07323107372587828,0.14299851558634338,0.22662048490846115
36,103,122802,2,2207,1860,1632,324,66,157,655,36,103,122802,2,361031228022,2207,0.8427729950158587,0.14680561848663343,0.029904848210240146,0.07113729043951064,0.2967829632985954
36,103,122901,1,2012,1779,1661,207,66,46,514,36,103,122901,1,361031229011,2012,0.8841948310139165,0.10288270377733598,0.032803180914512925,0.02286282306163022,0.2554671968190855
36,103,122901,2,1040,944,904,79,19,20,289,36,103,122901,2,361031229012,1040,0.9076923076923077,0.07596153846153846,0.01826923076923077,0.019230769230769232,0.2778846153846154
36,103,122901,3,1421,1231,1118,167,56,56,349,36,103,122901,3,361031229013,1421,0.8662913441238564,0.1175228712174525,0.03940886699507389,0.03940886699507389,0.24560168895144266
36,103,122901,4,1382,1179,1086,150,74,35,346,36,103,122901,4,361031229014,1382,0.8531114327062229,0.1085383502170767,0.053545586107091175,0.02532561505065123,0.2503617945007236
36,103,122902,1,1727,1563,1447,159,34,50,355,36,103,122902,1,361031229021,1727,0.905037637521714,0.09206716850028952,0.019687319050376375,0.02895193977996526,0.20555877243775333
36,103,122902,2,1489,1370,1283,130,45,32,497,36,103,122902,2,361031229022,1489,0.9200805910006716,0.08730691739422432,0.03022162525184688,0.021490933512424447,0.3337810611148422
36,103,122902,3,1231,1033,929,168,62,51,266,36,103,122902,3,361031229023,1231,0.8391551584077985,0.1364744110479285,0.050365556458164096,0.041429731925264016,0.21608448415922016
36,103,123001,1,1445,1243,1122,197,52,53,429,36,103,123001,1,361031230011,1445,0.8602076124567474,0.13633217993079585,0.035986159169550176,0.03667820069204152,0.2968858131487889
36,103,123001,2,1553,1349,1198,203,45,87,414,36,103,123001,2,361031230012,1553,0.8686413393432066,0.13071474565357372,0.028976175144880875,0.056020605280103025,0.26658081133290407
36,103,123001,3,1422,1282,1195,153,26,39,357,36,103,123001,3,361031230013,1422,0.9015471167369902,0.10759493670886076,0.01828410689170183,0.027426160337552744,0.2510548523206751
36,103,123001,4,1460,1206,1085,227,56,66,394,36,103,123001,4,361031230014,1460,0.826027397260274,0.15547945205479452,0.038356164383561646,0.045205479452054796,0.26986301369863014
36,103,123002,1,2070,1772,1640,213,96,84,587,36,103,123002,1,361031230021,2070,0.8560386473429952,0.10289855072463767,0.0463768115942029,0.04057971014492753,0.28357487922705316
36,103,123002,2,1382,1074,925,264,54,111,295,36,103,123002,2,361031230022,1382,0.7771345875542692,0.191027496382055,0.03907380607814761,0.08031837916063676,0.2134587554269175
36,103,123002,3,1288,1112,984,176,51,55,326,36,103,123002,3,361031230023,1288,0.8633540372670807,0.13664596273291926,0.039596273291925464,0.042701863354037264,0.2531055900621118
36,103,123101,1,1202,1092,1028,96,25,46,407,36,103,123101,1,361031231011,1202,0.908485856905158,0.07986688851913477,0.020798668885191347,0.03826955074875208,0.3386023294509151
36,103,123101,2,722,658,578,95,14,36,208,36,103,123101,2,361031231012,722,0.9113573407202216,0.13157894736842105,0.019390581717451522,0.04986149584487535,0.2880886426592798
36,103,123101,3,1703,1392,1266,255,71,83,522,36,103,123101,3,361031231013,1703,0.8173810921902525,0.14973576042278333,0.04169113329418673,0.04873752201996477,0.30651790957134467
36,103,123102,1,1292,1211,1102,122,35,29,400,36,103,123102,1,361031231021,1292,0.9373065015479877,0.09442724458204334,0.027089783281733747,0.02244582043343653,0.30959752321981426
36,103,123102,2,1967,1771,1585,254,26,73,640,36,103,123102,2,361031231022,1967,0.900355871886121,0.12913065582104727,0.013218098627351297,0.03711235383833249,0.3253685815963396
36,103,123102,3,728,671,608,90,20,7,248,36,103,123102,3,361031231023,728,0.9217032967032966,0.12362637362637363,0.027472527472527472,0.009615384615384616,0.34065934065934067
36,103,123201,1,2161,1065,686,732,127,575,315,36,103,123201,1,361031232011,2161,0.4928273947246645,0.33873206848681164,0.05876908838500694,0.2660805182785747,0.14576584914391486
36,103,123202,1,2349,339,111,721,22,1497,431,36,103,123202,1,361031232021,2349,0.14431673052362706,0.30693912303107707,0.009365687526607066,0.6372924648786717,0.18348233290762025
36,103,123202,2,824,459,432,64,4,313,53,36,103,123202,2,361031232022,824,0.5570388349514563,0.07766990291262135,0.0048543689320388345,0.37985436893203883,0.06432038834951456
36,103,123202,3,2308,466,123,844,46,1285,394,36,103,123202,3,361031232023,2308,0.2019064124783362,0.36568457538994803,0.01993067590987868,0.5567590987868284,0.1707105719237435
36,103,123202,4,2845,272,52,770,11,1981,571,36,103,123202,4,361031232024,2845,0.09560632688927943,0.27065026362038663,0.003866432337434095,0.6963093145869947,0.2007029876977153
36,103,123301,1,1322,569,358,394,20,526,326,36,103,123301,1,361031233011,1322,0.43040847201210286,0.2980332829046899,0.015128593040847202,0.3978819969742814,0.24659606656580937
36,103,123301,2,1670,277,173,220,15,1221,233,36,103,123301,2,361031233012,1670,0.1658682634730539,0.1317365269461078,0.008982035928143712,0.7311377245508982,0.13952095808383233
36,103,123301,3,1147,262,121,265,18,717,281,36,103,123301,3,361031233013,1147,0.22842197035745423,0.23103748910200522,0.015693112467306015,0.6251089799476897,0.24498692240627726
36,103,123301,4,995,163,44,325,0,606,128,36,103,123301,4,361031233014,995,0.16381909547738693,0.32663316582914576,0.0,0.6090452261306533,0.12864321608040202
36,103,123301,5,1381,158,19,359,11,999,282,36,103,123301,5,361031233015,1381,0.11440984793627806,0.25995655322230266,0.007965242577842143,0.723388848660391,0.20419985517740769
36,103,123301,6,900,495,270,471,10,137,251,36,103,123301,6,361031233016,900,0.55,0.5233333333333333,0.011111111111111112,0.15222222222222223,0.2788888888888889
36,103,123302,1,1962,311,55,655,14,1238,280,36,103,123302,1,361031233021,1962,0.15851172273190622,0.33384301732925586,0.007135575942915392,0.6309887869520897,0.14271151885830785
36,103,123401,1,1631,1310,1066,375,60,107,396,36,103,123401,1,361031234011,1631,0.8031882280809319,0.2299202942979767,0.03678724708767627,0.06560392397302268,0.2427958307786634
36,103,123401,2,1291,1015,814,362,21,76,279,36,103,123401,2,361031234012,1291,0.7862122385747483,0.2804027885360186,0.016266460108443067,0.05886909372579396,0.2161115414407436
36,103,123401,3,1364,1121,988,275,48,36,305,36,103,123401,3,361031234013,1364,0.8218475073313783,0.20161290322580644,0.03519061583577713,0.026392961876832845,0.22360703812316715
36,103,123402,1,1404,1184,1096,166,66,49,243,36,103,123402,1,361031234021,1404,0.8433048433048433,0.11823361823361823,0.04700854700854701,0.0349002849002849,0.17307692307692307
36,103,123402,2,1979,1735,1583,286,42,48,537,36,103,123402,2,361031234022,1979,0.8767054067710965,0.14451743304699344,0.021222839818089943,0.02425467407781708,0.2713491662455786
36,103,123402,3,1038,816,712,218,25,71,240,36,103,123402,3,361031234023,1038,0.7861271676300579,0.21001926782273603,0.024084778420038536,0.06840077071290944,0.23121387283236994
36,103,123402,4,846,553,423,263,52,89,151,36,103,123402,4,361031234024,846,0.6536643026004728,0.3108747044917258,0.061465721040189124,0.10520094562647754,0.17848699763593381
36,103,123402,5,2099,1758,1604,301,52,123,477,36,103,123402,5,361031234025,2099,0.8375416865173892,0.1434016198189614,0.024773701762744165,0.058599333015721775,0.22725107193901858
36,103,123500,1,1064,567,402,282,19,361,306,36,103,123500,1,361031235001,1064,0.5328947368421053,0.2650375939849624,0.017857142857142856,0.3392857142857143,0.287593984962406
36,103,123500,2,1626,1088,981,305,45,275,162,36,103,123500,2,361031235002,1626,0.6691266912669127,0.1875768757687577,0.027675276752767528,0.16912669126691268,0.0996309963099631
36,103,123500,3,1854,1553,1363,328,16,115,495,36,103,123500,3,361031235003,1854,0.8376483279395901,0.17691477885652643,0.008629989212513484,0.06202804746494067,0.2669902912621359
36,103,123500,4,1361,1097,1016,153,41,147,245,36,103,123500,4,361031235004,1361,0.8060249816311535,0.112417340191036,0.030124908155767818,0.1080088170462895,0.18001469507714915
36,103,123600,1,1410,1334,1271,72,29,22,606,36,103,123600,1,361031236001,1410,0.9460992907801419,0.05106382978723404,0.02056737588652482,0.015602836879432624,0.4297872340425532
36,103,123600,2,994,954,920,56,7,2,319,36,103,123600,2,361031236002,994,0.959758551307847,0.056338028169014086,0.007042253521126761,0.002012072434607646,0.3209255533199195
36,103,123600,3,1373,1340,1292,58,12,4,486,36,103,123600,3,361031236003,1373,0.9759650400582666,0.04224326292789512,0.00873998543335761,0.0029133284777858705,0.35396941005098326
36,103,123701,1,1736,1120,643,959,20,126,336,36,103,123701,1,361031237011,1736,0.6451612903225806,0.5524193548387096,0.01152073732718894,0.07258064516129033,0.1935483870967742
36,103,123701,2,1323,796,274,924,19,124,168,36,103,123701,2,361031237012,1323,0.6016628873771731,0.6984126984126984,0.01436130007558579,0.09372637944066516,0.12698412698412698
36,103,123701,3,2081,1268,696,1113,70,257,205,36,103,123701,3,361031237013,2081,0.6093224411340702,0.5348390197020663,0.03363767419509851,0.12349831811629025,0.09851033157135992
36,103,123701,4,1904,671,153,1224,40,476,249,36,103,123701,4,361031237014,1904,0.35241596638655465,0.6428571428571429,0.02100840336134454,0.25,0.13077731092436976
36,103,123702,1,1938,1350,1017,680,75,156,402,36,103,123702,1,361031237021,1938,0.6965944272445821,0.3508771929824561,0.03869969040247678,0.0804953560371517,0.20743034055727555
36,103,123702,2,2401,1775,1490,698,66,148,656,36,103,123702,2,361031237022,2401,0.7392753019575177,0.2907122032486464,0.027488546438983758,0.061640982923781756,0.273219491878384
36,103,123702,3,1846,1377,1104,554,37,145,402,36,103,123702,3,361031237023,1846,0.7459371614301191,0.3001083423618635,0.020043336944745395,0.07854821235102925,0.21776814734561215
36,103,123702,4,1982,1454,1132,639,53,132,454,36,103,123702,4,361031237024,1982,0.7336024217961655,0.322401614530777,0.02674066599394551,0.06659939455095863,0.22906155398587286
36,103,123801,1,1128,1053,1015,41,18,40,380,36,103,123801,1,361031238011,1128,0.9335106382978723,0.03634751773049645,0.015957446808510637,0.03546099290780142,0.33687943262411346
36,103,123801,2,877,826,788,54,14,5,293,36,103,123801,2,361031238012,877,0.9418472063854048,0.06157354618015964,0.01596351197263398,0.005701254275940707,0.33409350057012543
36,103,123801,3,2153,1958,1831,204,48,45,763,36,103,123801,3,361031238013,2153,0.9094287041337669,0.09475150952159778,0.02229447282861124,0.02090106827682304,0.35438922433813286
36,103,123802,1,1701,1494,1400,207,19,48,510,36,103,123802,1,361031238021,1701,0.8783068783068783,0.12169312169312169,0.011169900058788948,0.02821869488536155,0.2998236331569665
36,103,123802,2,1923,1750,1624,226,28,34,608,36,103,123802,2,361031238022,1923,0.9100364014560582,0.11752470098803952,0.014560582423296931,0.01768070722828913,0.3161726469058762
36,103,123900,1,1196,1081,1004,110,21,34,276,36,103,123900,1,361031239001,1196,0.9038461538461539,0.09197324414715718,0.017558528428093644,0.028428093645484948,0.23076923076923078
36,103,123900,2,941,853,783,95,36,25,243,36,103,123900,2,361031239002,941,0.9064824654622742,0.10095642933049948,0.03825717321997875,0.026567481402763018,0.25823591923485656
36,103,123900,3,910,795,704,130,31,43,240,36,103,123900,3,361031239003,910,0.8736263736263736,0.14285714285714285,0.03406593406593406,0.04725274725274725,0.26373626373626374
36,103,123900,4,1201,1084,987,150,27,17,321,36,103,123900,4,361031239004,1201,0.9025811823480433,0.12489592006661115,0.022481265611990008,0.014154870940882597,0.2672772689425479
36,103,123900,5,835,683,650,126,32,19,233,36,103,123900,5,361031239005,835,0.8179640718562874,0.15089820359281436,0.03832335329341317,0.022754491017964073,0.27904191616766466
36,103,124001,1,1755,1643,1547,137,30,31,495,36,103,124001,1,361031240011,1755,0.9361823361823362,0.07806267806267807,0.017094017094017096,0.017663817663817662,0.28205128205128205
36,103,124001,2,1947,1835,1739,133,38,9,555,36,103,124001,2,361031240012,1947,0.9424756034925527,0.06831022085259374,0.019517205957883924,0.004622496147919877,0.2850539291217257
36,103,124001,3,834,770,690,95,27,15,243,36,103,124001,3,361031240013,834,0.9232613908872902,0.11390887290167866,0.03237410071942446,0.017985611510791366,0.29136690647482016
36,103,124002,1,1396,1273,1146,168,33,32,373,36,103,124002,1,361031240021,1396,0.91189111747851,0.12034383954154727,0.02363896848137536,0.022922636103151862,0.2671919770773639
36,103,124002,2,1912,1783,1631,217,38,3,500,36,103,124002,2,361031240022,1912,0.9325313807531381,0.11349372384937238,0.0198744769874477,0.0015690376569037657,0.2615062761506276
36,103,124101,1,1630,1471,1382,168,31,25,399,36,103,124101,1,361031241011,1630,0.9024539877300614,0.10306748466257669,0.01901840490797546,0.015337423312883436,0.24478527607361963
36,103,124101,2,1444,1320,1223,166,31,14,385,36,103,124101,2,361031241012,1444,0.9141274238227147,0.1149584487534626,0.02146814404432133,0.009695290858725761,0.26662049861495846
36,103,124101,3,1438,1294,1217,159,22,39,338,36,103,124101,3,361031241013,1438,0.8998609179415855,0.1105702364394993,0.015299026425591099,0.027121001390820583,0.23504867872044508
36,103,124102,1,1773,1664,1518,200,17,12,460,36,103,124102,1,361031241021,1773,0.9385222786238014,0.11280315848843768,0.009588268471517203,0.00676818950930626,0.25944726452340666
36,103,124102,2,1790,1700,1643,93,22,16,543,36,103,124102,2,361031241022,1790,0.9497206703910615,0.05195530726256983,0.012290502793296089,0.008938547486033519,0.30335195530726256
36,103,124200,1,1486,1395,1292,154,7,10,417,36,103,124200,1,361031242001,1486,0.9387617765814267,0.10363391655450875,0.004710632570659489,0.006729475100942127,0.28061911170928666
36,103,124200,2,1181,1114,1068,74,21,10,411,36,103,124200,2,361031242002,1181,0.9432684165961049,0.06265876375952582,0.017781541066892465,0.00846740050804403,0.34801016088060965
36,103,124200,3,705,626,577,88,12,30,152,36,103,124200,3,361031242003,705,0.8879432624113475,0.12482269503546099,0.01702127659574468,0.0425531914893617,0.21560283687943263
36,103,124200,4,1680,1602,1520,104,30,14,460,36,103,124200,4,361031242004,1680,0.9535714285714286,0.06190476190476191,0.017857142857142856,0.008333333333333333,0.27380952380952384
36,103,124200,5,1199,1124,1060,89,15,19,341,36,103,124200,5,361031242005,1199,0.9374478732276897,0.07422852376980818,0.012510425354462052,0.0158465387823186,0.28440366972477066
36,103,124300,1,1267,1018,937,139,74,105,342,36,103,124300,1,361031243001,1267,0.8034727703235991,0.10970797158642462,0.05840568271507498,0.08287292817679558,0.26992896606156275
36,103,124300,2,1361,1216,1082,184,25,57,276,36,103,124300,2,361031243002,1361,0.893460690668626,0.1351947097722263,0.018368846436443792,0.04188096987509184,0.20279206465833946
36,103,124300,3,1550,1359,1252,150,36,81,261,36,103,124300,3,361031243003,1550,0.8767741935483871,0.0967741935483871,0.023225806451612905,0.052258064516129035,0.16838709677419356
36,103,124300,4,1795,1655,1566,125,31,43,538,36,103,124300,4,361031243004,1795,0.9220055710306406,0.06963788300835655,0.017270194986072424,0.02395543175487465,0.29972144846796656
36,103,124300,5,749,637,580,78,26,63,151,36,103,124300,5,361031243005,749,0.8504672897196262,0.1041388518024032,0.03471295060080107,0.08411214953271028,0.20160213618157544
36,103,124401,1,679,643,623,25,17,14,16,36,103,124401,1,361031244011,679,0.946980854197349,0.036818851251840944,0.025036818851251842,0.020618556701030927,0.023564064801178203
36,103,124401,2,980,947,907,48,10,6,280,36,103,124401,2,361031244012,980,0.9663265306122449,0.04897959183673469,0.01020408163265306,0.006122448979591836,0.2857142857142857
36,103,124401,3,2230,2001,1899,156,83,60,446,36,103,124401,3,361031244013,2230,0.8973094170403587,0.06995515695067264,0.037219730941704034,0.026905829596412557,0.2
36,103,124402,1,2126,2053,1928,137,18,14,622,36,103,124402,1,361031244021,2126,0.9656632173095014,0.06444026340545625,0.008466603951081843,0.00658513640639699,0.2925682031984948
36,103,124402,2,1256,1180,1081,127,32,5,375,36,103,124402,2,361031244022,1256,0.9394904458598726,0.10111464968152867,0.025477707006369428,0.003980891719745223,0.29856687898089174
36,103,124402,3,426,414,388,31,3,1,173,36,103,124402,3,361031244023,426,0.971830985915493,0.07276995305164319,0.007042253521126761,0.002347417840375587,0.4061032863849765
36,103,124500,1,1211,1154,1126,35,22,4,364,36,103,124500,1,361031245001,1211,0.9529314616019818,0.028901734104046242,0.018166804293971925,0.0033030553261767133,0.30057803468208094
36,103,124500,2,1065,1009,976,49,12,25,298,36,103,124500,2,361031245002,1065,0.9474178403755869,0.046009389671361506,0.011267605633802818,0.023474178403755867,0.27981220657276995
36,103,124500,3,1192,1028,967,103,69,33,220,36,103,124500,3,361031245003,1192,0.8624161073825504,0.08640939597315436,0.057885906040268456,0.027684563758389263,0.18456375838926176
36,103,124500,4,1523,1257,1162,152,45,114,463,36,103,124500,4,361031245004,1523,0.8253447143795141,0.09980302035456336,0.02954694681549573,0.07485226526592252,0.30400525279054497
36,103,124601,1,1154,1084,1026,77,28,10,351,36,103,124601,1,361031246011,1154,0.9393414211438474,0.06672443674176777,0.024263431542461005,0.008665511265164644,0.304159445407279
36,103,124601,2,904,872,854,18,4,18,310,36,103,124601,2,361031246012,904,0.9646017699115044,0.01991150442477876,0.004424778761061947,0.01991150442477876,0.34292035398230086
36,103,124601,3,777,737,712,39,6,0,260,36,103,124601,3,361031246013,777,0.9485199485199485,0.05019305019305019,0.007722007722007722,0.0,0.33462033462033464
36,103,124602,1,720,617,576,106,16,14,167,36,103,124602,1,361031246021,720,0.8569444444444444,0.14722222222222223,0.022222222222222223,0.019444444444444445,0.23194444444444445
36,103,124602,2,1421,1361,1291,85,19,8,387,36,103,124602,2,361031246022,1421,0.9577762139338494,0.059817030260380016,0.013370865587614356,0.005629838142153413,0.27234342012667134
36,103,124602,3,1490,1423,1372,70,28,4,463,36,103,124602,3,361031246023,1490,0.9550335570469799,0.04697986577181208,0.01879194630872483,0.0026845637583892616,0.31073825503355706
36,103,124602,4,709,643,596,83,15,15,217,36,103,124602,4,361031246024,709,0.9069111424541608,0.11706629055007052,0.021156558533145273,0.021156558533145273,0.306064880112835
36,103,134702,1,1779,1603,1508,163,62,32,467,36,103,134702,1,361031347021,1779,0.9010680157391793,0.09162450815064643,0.03485103991006183,0.017987633501967398,0.2625070264193367
36,103,134702,2,2725,2513,2379,173,96,19,849,36,103,134702,2,361031347022,2725,0.9222018348623853,0.06348623853211009,0.03522935779816514,0.006972477064220183,0.31155963302752293
36,103,134702,3,755,704,682,44,14,10,91,36,103,134702,3,361031347023,755,0.9324503311258279,0.05827814569536424,0.018543046357615896,0.013245033112582781,0.1205298013245033
36,103,134702,4,1039,972,908,76,29,18,313,36,103,134702,4,361031347024,1039,0.9355149181905679,0.07314725697786333,0.02791145332050048,0.017324350336862367,0.3012512030798845
36,103,134703,1,935,855,827,30,51,12,293,36,103,134703,1,361031347031,935,0.9144385026737968,0.03208556149732621,0.05454545454545454,0.012834224598930482,0.31336898395721924
36,103,134703,2,1264,1208,1151,63,20,16,385,36,103,134703,2,361031347032,1264,0.9556962025316456,0.049841772151898736,0.015822784810126583,0.012658227848101266,0.3045886075949367
36,103,134703,3,1144,1085,1055,41,32,10,358,36,103,134703,3,361031347033,1144,0.9484265734265734,0.03583916083916084,0.027972027972027972,0.008741258741258742,0.3129370629370629
36,103,134703,4,692,657,632,25,24,1,232,36,103,134703,4,361031347034,692,0.9494219653179191,0.036127167630057806,0.03468208092485549,0.001445086705202312,0.3352601156069364
36,103,134704,1,1568,1494,1460,44,58,8,475,36,103,134704,1,361031347041,1568,0.9528061224489796,0.02806122448979592,0.036989795918367346,0.00510204081632653,0.30293367346938777
36,103,134704,2,1093,1019,992,42,25,23,273,36,103,134704,2,361031347042,1093,0.9322964318389753,0.0384263494967978,0.022872827081427266,0.021043000914913082,0.24977127172918573
36,103,134902,1,1447,1355,1305,80,36,3,422,36,103,134902,1,361031349021,1447,0.9364201796821009,0.055286800276434005,0.0248790601243953,0.002073255010366275,0.29163787145818937
36,103,134902,2,990,931,909,24,37,7,303,36,103,134902,2,361031349022,990,0.9404040404040404,0.024242424242424242,0.03737373737373737,0.007070707070707071,0.30606060606060603
36,103,134902,3,2668,2543,2433,124,28,67,733,36,103,134902,3,361031349023,2668,0.9531484257871065,0.046476761619190406,0.010494752623688156,0.025112443778110945,0.2747376311844078
36,103,134903,1,1323,1277,1241,53,4,12,375,36,103,134903,1,361031349031,1323,0.9652305366591081,0.0400604686318972,0.0030234315948601664,0.009070294784580499,0.2834467120181406
36,103,134904,1,1521,1365,1311,88,98,12,412,36,103,134904,1,361031349041,1521,0.8974358974358975,0.057856673241288625,0.06443129520052597,0.007889546351084813,0.27087442472057854
36,103,134904,2,1833,1749,1706,58,43,30,515,36,103,134904,2,361031349042,1833,0.9541734860883797,0.031642116748499725,0.023458810692853247,0.016366612111292964,0.28096017457719585
36,103,134904,3,1807,1703,1671,51,42,23,530,36,103,134904,3,361031349043,1807,0.9424460431654677,0.028223574986164915,0.02324294410625346,0.012728278915329275,0.2933038184836746
36,103,134904,4,1550,1401,1272,189,56,21,389,36,103,134904,4,361031349044,1550,0.9038709677419355,0.12193548387096774,0.03612903225806452,0.013548387096774193,0.2509677419354839
36,103,134906,1,1452,1394,1331,67,26,10,543,36,103,134906,1,361031349061,1452,0.9600550964187328,0.046143250688705235,0.01790633608815427,0.006887052341597796,0.3739669421487603
36,103,134906,2,1086,1028,996,46,26,5,353,36,103,134906,2,361031349062,1086,0.9465930018416207,0.0423572744014733,0.02394106813996317,0.004604051565377533,0.3250460405156538
36,103,134906,3,1648,1593,1529,82,19,2,519,36,103,134906,3,361031349063,1648,0.966626213592233,0.04975728155339806,0.011529126213592233,0.0012135922330097086,0.3149271844660194
36,103,134906,4,1366,1300,1261,45,34,15,205,36,103,134906,4,361031349064,1366,0.9516837481698389,0.03294289897510981,0.024890190336749635,0.010980966325036604,0.1500732064421669
36,103,134907,1,1766,1642,1592,66,24,67,425,36,103,134907,1,361031349071,1766,0.9297848244620611,0.03737259343148358,0.013590033975084938,0.037938844847112116,0.2406568516421291
36,103,134907,2,2371,2306,2204,112,32,2,738,36,103,134907,2,361031349072,2371,0.9725854070012653,0.04723745255166596,0.013496415014761703,0.0008435259384226065,0.3112610712779418
36,103,135002,1,1401,1304,1250,94,38,3,405,36,103,135002,1,361031350021,1401,0.9307637401855817,0.06709493219129194,0.027123483226266953,0.0021413276231263384,0.2890792291220557
36,103,135002,2,1919,1788,1726,107,61,13,526,36,103,135002,2,361031350022,1919,0.931735278791037,0.055758207399687336,0.03178738926524231,0.006774361646690985,0.2741010943199583
36,103,135002,3,2056,1979,1889,108,26,11,633,36,103,135002,3,361031350023,2056,0.9625486381322957,0.05252918287937743,0.01264591439688716,0.005350194552529183,0.30787937743190663
36,103,135003,1,1315,1238,1189,63,34,8,384,36,103,135003,1,361031350031,1315,0.9414448669201521,0.04790874524714829,0.02585551330798479,0.006083650190114068,0.2920152091254753
36,103,135003,2,1412,1324,1249,111,26,25,394,36,103,135003,2,361031350032,1412,0.9376770538243626,0.07861189801699717,0.018413597733711047,0.017705382436260624,0.2790368271954674
36,103,135003,3,1860,1796,1722,87,19,12,565,36,103,135003,3,361031350033,1860,0.9655913978494624,0.0467741935483871,0.01021505376344086,0.0064516129032258064,0.30376344086021506
36,103,135004,1,1749,1618,1570,60,87,15,529,36,103,135004,1,361031350041,1749,0.9251000571755289,0.03430531732418525,0.04974271012006861,0.008576329331046312,0.3024585477415666
36,103,135004,2,765,737,713,25,14,7,223,36,103,135004,2,361031350042,765,0.9633986928104575,0.032679738562091505,0.018300653594771243,0.009150326797385621,0.29150326797385623
36,103,135004,3,707,667,650,21,25,3,224,36,103,135004,3,361031350043,707,0.9434229137199435,0.0297029702970297,0.03536067892503536,0.004243281471004243,0.31683168316831684
36,103,135005,1,1675,1602,1522,98,40,6,443,36,103,135005,1,361031350051,1675,0.9564179104477611,0.05850746268656717,0.023880597014925373,0.003582089552238806,0.2644776119402985
36,103,135005,2,999,988,977,15,1,3,514,36,103,135005,2,361031350052,999,0.988988988988989,0.015015015015015015,0.001001001001001001,0.003003003003003003,0.5145145145145145
36,103,135005,3,701,662,609,67,16,4,200,36,103,135005,3,361031350053,701,0.9443651925820257,0.09557774607703282,0.02282453637660485,0.005706134094151213,0.28530670470756064
