state,county,tract,block group,P0010001,P0030002,P0050003,P0040003,P0030005,P0030003,H0160002,state,county,tract,block group,geoid,tot_pop,pr_white,pr_hisp_lat,pr_asian,pr_black_afr_am,prop_owner_occ
25,017,310601,3,784,598,521,104,88,39,203,25,017,310601,3,250173106013,784,0.7627551020408163,0.1326530612244898,0.11224489795918367,0.04974489795918367,0.25892857142857145
25,017,310602,1,1693,1070,1004,159,330,106,340,25,017,310602,1,250173106021,1693,0.6320141760189013,0.0939161252215003,0.19492025989367986,0.06261075014766686,0.20082693443591257
25,017,310602,2,1799,1495,1411,185,109,77,342,25,017,310602,2,250173106022,1799,0.831017231795442,0.1028349082823791,0.06058921623123958,0.042801556420233464,0.19010561423012784
25,017,310602,3,604,455,399,86,62,46,127,25,017,310602,3,250173106023,604,0.7533112582781457,0.1423841059602649,0.10264900662251655,0.076158940397351,0.21026490066225165
25,017,310602,4,1729,1336,1262,137,193,132,487,25,017,310602,4,250173106024,1729,0.772700983227299,0.07923655292076345,0.11162521688837479,0.07634470792365529,0.2816657027183343
25,017,310700,1,1536,775,687,322,392,82,182,25,017,310700,1,250173107001,1536,0.5045572916666666,0.20963541666666666,0.2552083333333333,0.053385416666666664,0.11848958333333333
25,017,310700,2,1142,691,649,138,244,57,72,25,017,310700,2,250173107002,1142,0.6050788091068301,0.12084063047285463,0.2136602451838879,0.049912434325744305,0.06304728546409807
25,017,310700,3,1763,801,723,316,535,119,169,25,017,310700,3,250173107003,1763,0.45433919455473626,0.17923993193420307,0.3034600113442995,0.06749858196256381,0.09585933068633012
25,017,311100,1,1002,324,222,321,364,64,70,25,017,311100,1,250173111001,1002,0.32335329341317365,0.3203592814371258,0.36327345309381237,0.06387225548902195,0.06986027944111776
25,017,311100,2,1408,541,360,471,461,126,75,25,017,311100,2,250173111002,1408,0.38423295454545453,0.33451704545454547,0.3274147727272727,0.08948863636363637,0.053267045454545456
25,017,311200,1,1561,350,292,280,875,104,96,25,017,311200,1,250173112001,1561,0.2242152466367713,0.17937219730941703,0.5605381165919282,0.06662395900064061,0.06149903907751442
25,017,311200,2,1706,485,419,201,947,103,234,25,017,311200,2,250173112002,1706,0.2842907385697538,0.11781946072684643,0.5550996483001173,0.06037514654161782,0.13716295427901523
25,017,311300,1,1221,439,386,169,544,83,115,25,017,311300,1,250173113001,1221,0.3595413595413595,0.13841113841113842,0.44553644553644556,0.06797706797706797,0.09418509418509419
25,017,311300,2,1649,714,627,238,599,139,157,25,017,311300,2,250173113002,1649,0.4329896907216495,0.14432989690721648,0.3632504548211037,0.08429351121892056,0.09520921770770163
25,017,311300,3,1187,642,586,113,408,44,224,25,017,311300,3,250173113003,1187,0.5408593091828138,0.09519797809604044,0.34372367312552654,0.03706823925863521,0.18871103622577928
25,017,311400,1,1158,743,709,83,275,59,259,25,017,311400,1,250173114001,1158,0.6416234887737479,0.07167530224525043,0.2374784110535406,0.05094991364421416,0.2236614853195164
25,017,311400,2,639,476,456,40,100,24,202,25,017,311400,2,250173114002,639,0.7449139280125195,0.06259780907668232,0.1564945226917058,0.03755868544600939,0.3161189358372457
25,017,311400,3,2301,986,786,460,667,314,113,25,017,311400,3,250173114003,2301,0.4285093437635811,0.19991308126901347,0.2898739678400695,0.13646240764884832,0.049109083007388095
25,017,311400,4,1888,818,708,272,502,290,180,25,017,311400,4,250173114004,1888,0.4332627118644068,0.1440677966101695,0.2658898305084746,0.15360169491525424,0.09533898305084745
25,017,311500,1,837,403,376,82,316,29,156,25,017,311500,1,250173115001,837,0.48148148148148145,0.0979689366786141,0.37753882915173237,0.03464755077658303,0.1863799283154122
25,017,311500,2,1243,584,554,98,483,82,201,25,017,311500,2,250173115002,1243,0.46983105390185037,0.07884151246983105,0.38857602574416733,0.06596942880128721,0.16170555108608206
25,017,311500,3,894,580,558,64,180,56,190,25,017,311500,3,250173115003,894,0.6487695749440716,0.07158836689038031,0.20134228187919462,0.06263982102908278,0.21252796420581654
25,017,311600,1,1410,1050,1025,59,277,17,449,25,017,311600,1,250173116001,1410,0.7446808510638298,0.04184397163120567,0.19645390070921986,0.012056737588652482,0.31843971631205675
25,017,311600,2,1305,721,686,66,480,37,291,25,017,311600,2,250173116002,1305,0.5524904214559387,0.05057471264367816,0.367816091954023,0.028352490421455937,0.22298850574712645
25,017,311600,3,754,654,641,22,77,9,238,25,017,311600,3,250173116003,754,0.8673740053050398,0.029177718832891247,0.10212201591511937,0.011936339522546418,0.3156498673740053
25,017,311600,4,967,355,291,264,252,103,47,25,017,311600,4,250173116004,967,0.3671147880041365,0.2730093071354705,0.26059979317476734,0.10651499482936919,0.04860392967942089
25,017,311600,5,859,492,467,47,289,39,209,25,017,311600,5,250173116005,859,0.5727590221187427,0.05471478463329453,0.33643771827706637,0.04540162980209546,0.24330616996507567
25,017,311700,1,864,481,426,100,293,41,191,25,017,311700,1,250173117001,864,0.5567129629629629,0.11574074074074074,0.33912037037037035,0.047453703703703706,0.22106481481481483
25,017,311700,2,1095,484,407,145,454,50,212,25,017,311700,2,250173117002,1095,0.4420091324200913,0.1324200913242009,0.4146118721461187,0.045662100456621,0.19360730593607306
25,017,311700,3,1260,418,335,235,556,80,184,25,017,311700,3,250173117003,1260,0.33174603174603173,0.1865079365079365,0.44126984126984126,0.06349206349206349,0.14603174603174604
25,017,311700,4,1879,498,438,201,1086,78,196,25,017,311700,4,250173117004,1879,0.2650345928685471,0.10697179350718468,0.5779670037253859,0.041511442256519426,0.10431080361894625
25,017,311800,1,1728,503,382,295,913,95,161,25,017,311800,1,250173118001,1728,0.29108796296296297,0.1707175925925926,0.5283564814814815,0.05497685185185185,0.0931712962962963
25,017,311800,2,1785,517,415,286,941,62,187,25,017,311800,2,250173118002,1785,0.2896358543417367,0.16022408963585436,0.527170868347339,0.03473389355742297,0.10476190476190476
25,017,311900,1,1445,851,705,362,173,98,121,25,017,311900,1,250173119001,1445,0.5889273356401384,0.2505190311418685,0.11972318339100346,0.06782006920415225,0.0837370242214533
25,017,311900,2,984,615,519,228,142,80,69,25,017,311900,2,250173119002,984,0.625,0.23170731707317074,0.1443089430894309,0.08130081300813008,0.0701219512195122
25,017,312000,1,1479,882,739,294,233,128,166,25,017,312000,1,250173120001,1479,0.5963488843813387,0.19878296146044624,0.15753887762001353,0.08654496281271129,0.11223799864773495
25,017,312000,2,1459,857,649,422,225,99,178,25,017,312000,2,250173120002,1459,0.5873886223440713,0.2892392049348869,0.15421521590130227,0.067854694996573,0.12200137080191913
25,017,312100,1,1107,634,540,262,167,76,119,25,017,312100,1,250173121001,1107,0.5727190605239386,0.23667570009033423,0.15085817524841916,0.06865401987353206,0.10749774164408311
25,017,312100,2,1085,539,415,245,284,62,108,25,017,312100,2,250173121002,1085,0.4967741935483871,0.22580645161290322,0.26175115207373273,0.05714285714285714,0.09953917050691244
25,017,312100,3,957,504,445,151,207,103,156,25,017,312100,3,250173121003,957,0.5266457680250783,0.15778474399164055,0.21630094043887146,0.10762800417972831,0.16300940438871472
25,017,312200,1,1697,1025,913,229,332,136,356,25,017,312200,1,250173122001,1697,0.6040070713022981,0.13494401885680612,0.19563936358279316,0.08014142604596347,0.20978196817913966
25,017,312200,2,795,430,382,144,216,43,164,25,017,312200,2,250173122002,795,0.5408805031446541,0.1811320754716981,0.27169811320754716,0.05408805031446541,0.20628930817610064
25,017,312200,3,965,565,490,154,218,79,201,25,017,312200,3,250173122003,965,0.5854922279792746,0.15958549222797927,0.22590673575129533,0.08186528497409326,0.20829015544041452
25,017,312200,4,852,613,579,71,158,41,299,25,017,312200,4,250173122004,852,0.7194835680751174,0.08333333333333333,0.18544600938967137,0.04812206572769953,0.35093896713615025
25,017,312300,1,1369,1000,933,109,150,94,267,25,017,312300,1,250173123001,1369,0.7304601899196493,0.07962016070124178,0.1095690284879474,0.06866325785244703,0.19503287070854639
25,017,312300,2,1238,960,913,103,125,43,370,25,017,312300,2,250173123002,1238,0.7754442649434572,0.08319870759289176,0.10096930533117932,0.034733441033925685,0.2988691437802908
25,017,312300,3,2324,1874,1727,284,162,113,630,25,017,312300,3,250173123003,2324,0.806368330464716,0.12220309810671257,0.06970740103270223,0.04862306368330465,0.2710843373493976
25,017,312400,1,632,403,313,204,29,84,28,25,017,312400,1,250173124001,632,0.6376582278481012,0.3227848101265823,0.04588607594936709,0.13291139240506328,0.04430379746835443
25,017,312400,2,1722,993,646,766,154,116,151,25,017,312400,2,250173124002,1722,0.5766550522648084,0.4448315911730546,0.08943089430894309,0.06736353077816493,0.08768873403019745
25,017,312501,1,1904,1681,1634,91,86,44,660,25,017,312501,1,250173125011,1904,0.8828781512605042,0.04779411764705882,0.045168067226890755,0.023109243697478993,0.34663865546218486
25,017,312501,2,610,555,546,22,36,6,225,25,017,312501,2,250173125012,610,0.9098360655737705,0.036065573770491806,0.05901639344262295,0.009836065573770493,0.36885245901639346
25,017,312501,3,1950,1430,1277,289,176,140,369,25,017,312501,3,250173125013,1950,0.7333333333333333,0.1482051282051282,0.09025641025641026,0.07179487179487179,0.18923076923076923
25,017,312502,1,1994,1688,1542,231,90,69,464,25,017,312502,1,250173125021,1994,0.8465396188565697,0.11584754262788365,0.04513540621865597,0.03460381143430291,0.23269809428284854
25,017,312502,2,730,696,688,11,11,11,251,25,017,312502,2,250173125022,730,0.9534246575342465,0.015068493150684932,0.015068493150684932,0.015068493150684932,0.34383561643835614
25,017,312502,3,1236,1112,1093,32,70,20,444,25,017,312502,3,250173125023,1236,0.8996763754045307,0.025889967637540454,0.05663430420711974,0.016181229773462782,0.3592233009708738
25,017,313101,1,1654,1479,1444,67,107,18,516,25,017,313101,1,250173131011,1654,0.8941958887545345,0.04050785973397823,0.06469165659008465,0.010882708585247884,0.31197097944377267
25,017,313101,2,2825,2554,2531,40,190,17,848,25,017,313101,2,250173131012,2825,0.904070796460177,0.01415929203539823,0.06725663716814159,0.006017699115044248,0.3001769911504425
25,017,313101,3,1009,971,958,20,21,0,327,25,017,313101,3,250173131013,1009,0.9623389494549058,0.019821605550049554,0.02081268582755203,0.0,0.3240832507433102
25,017,313102,1,842,798,788,25,16,9,267,25,017,313102,1,250173131021,842,0.9477434679334917,0.029691211401425176,0.019002375296912115,0.010688836104513063,0.3171021377672209
25,017,313102,2,874,761,751,32,50,23,264,25,017,313102,2,250173131022,874,0.8707093821510298,0.036613272311212815,0.057208237986270026,0.02631578947368421,0.30205949656750575
25,017,313102,3,2548,2366,2333,50,94,37,761,25,017,313102,3,250173131023,2548,0.9285714285714286,0.019623233908948195,0.036891679748822605,0.014521193092621664,0.2986656200941915
25,017,313102,4,1540,1461,1432,31,57,16,472,25,017,313102,4,250173131024,1540,0.9487012987012987,0.02012987012987013,0.03701298701298701,0.01038961038961039,0.3064935064935065
25,017,314101,1,1500,1378,1367,28,61,20,454,25,017,314101,1,250173141011,1500,0.9186666666666666,0.018666666666666668,0.04066666666666666,0.013333333333333334,0.30266666666666664
25,017,314101,2,1859,1764,1725,59,49,23,583,25,017,314101,2,250173141012,1859,0.9488972565895643,0.03173749327595481,0.026358257127487898,0.01237224314147391,0.3136094674556213
25,017,314101,3,2696,2249,2177,128,138,200,627,25,017,314101,3,250173141013,2696,0.8341988130563798,0.04747774480712166,0.05118694362017804,0.07418397626112759,0.232566765578635
25,017,314102,1,1654,1527,1484,58,63,31,495,25,017,314102,1,250173141021,1654,0.9232164449818622,0.03506650544135429,0.0380894800483676,0.018742442563482467,0.2992744860943168
25,017,314102,2,1417,1287,1252,54,62,36,454,25,017,314102,2,250173141022,1417,0.908256880733945,0.038108680310515175,0.043754410726887794,0.025405786873676783,0.3203952011291461
25,017,314102,3,1376,1150,1116,60,82,69,314,25,017,314102,3,250173141023,1376,0.8357558139534884,0.0436046511627907,0.059593023255813955,0.0501453488372093,0.22819767441860464
25,017,314102,4,1603,1343,1315,75,122,40,551,25,017,314102,4,250173141024,1603,0.8378041172800998,0.046787273861509666,0.07610729881472239,0.024953212726138492,0.3437305053025577
25,017,314102,5,1173,1077,1046,49,38,22,418,25,017,314102,5,250173141025,1173,0.9181585677749361,0.041773231031543054,0.03239556692242114,0.01875532821824382,0.35635123614663256
25,017,314200,1,1650,1478,1407,111,59,44,380,25,017,314200,1,250173142001,1650,0.8957575757575758,0.06727272727272728,0.03575757575757576,0.02666666666666667,0.23030303030303031
25,017,314200,2,1452,1331,1289,76,39,24,436,25,017,314200,2,250173142002,1452,0.9166666666666666,0.05234159779614325,0.026859504132231406,0.01652892561983471,0.3002754820936639
25,017,314200,3,2131,2016,1983,53,61,18,690,25,017,314200,3,250173142003,2131,0.9460347254809949,0.024870952604411075,0.028625058657907085,0.008446738620366025,0.32379164711403097
25,017,314301,1,1596,1445,1429,26,112,19,492,25,017,314301,1,250173143011,1596,0.9053884711779449,0.016290726817042606,0.07017543859649122,0.011904761904761904,0.3082706766917293
25,017,314301,2,590,545,522,45,3,11,139,25,017,314301,2,250173143012,590,0.923728813559322,0.07627118644067797,0.005084745762711864,0.01864406779661017,0.23559322033898306
25,017,314301,3,2302,2191,2153,64,41,30,748,25,017,314301,3,250173143013,2302,0.9517810599478714,0.02780191138140747,0.017810599478714162,0.013032145960034752,0.32493483927019984
25,017,314301,4,1514,1309,1281,57,111,35,490,25,017,314301,4,250173143014,1514,0.8645970937912814,0.037648612945838836,0.07331571994715984,0.023117569352708058,0.3236459709379128
25,017,314301,5,2009,1721,1664,146,79,84,553,25,017,314301,5,250173143015,2009,0.8566450970632156,0.07267297162767546,0.039323046291687404,0.041811846689895474,0.27526132404181186
25,017,314302,1,1164,1095,1072,34,37,14,349,25,017,314302,1,250173143021,1164,0.9407216494845361,0.029209621993127148,0.03178694158075601,0.012027491408934709,0.29982817869415807
25,017,314302,2,1771,1704,1683,26,29,17,516,25,017,314302,2,250173143022,1771,0.9621682665160926,0.014680971202710334,0.01637492941840768,0.009599096555618294,0.29136081309994355
25,017,315100,1,2686,2532,2494,57,89,18,817,25,017,315100,1,250173151001,2686,0.9426656738644825,0.02122114668652271,0.033134772896500374,0.006701414743112435,0.3041697691734922
25,017,315100,2,2770,2577,2542,54,89,36,890,25,017,315100,2,250173151002,2770,0.9303249097472924,0.019494584837545126,0.032129963898916966,0.012996389891696752,0.3212996389891697
25,017,315200,1,1668,1411,1396,40,171,43,421,25,017,315200,1,250173152001,1668,0.8459232613908872,0.023980815347721823,0.10251798561151079,0.02577937649880096,0.25239808153477217
25,017,315200,2,2248,2140,2105,43,63,22,783,25,017,315200,2,250173152002,2248,0.9519572953736655,0.01912811387900356,0.02802491103202847,0.009786476868327402,0.34830960854092524
25,017,315200,3,1534,1470,1434,52,20,7,588,25,017,315200,3,250173152003,1534,0.9582790091264668,0.03389830508474576,0.01303780964797914,0.0045632333767926985,0.3833116036505867
25,017,315200,4,2135,2039,2019,22,44,27,593,25,017,315200,4,250173152004,2135,0.9550351288056206,0.010304449648711944,0.020608899297423888,0.012646370023419205,0.27775175644028105
25,017,315401,1,2007,1925,1902,25,42,13,824,25,017,315401,1,250173154011,2007,0.9591429995017439,0.01245640259093174,0.02092675635276532,0.0064773293472845045,0.4105630293971101
25,017,315401,2,1525,1350,1269,91,71,74,359,25,017,315401,2,250173154012,1525,0.8852459016393442,0.05967213114754098,0.04655737704918033,0.04852459016393443,0.23540983606557378
25,017,315402,1,930,876,866,12,28,9,286,25,017,315402,1,250173154021,930,0.9419354838709677,0.012903225806451613,0.030107526881720432,0.00967741935483871,0.30752688172043013
25,017,315402,2,1991,1908,1883,38,34,19,632,25,017,315402,2,250173154022,1991,0.958312405826218,0.019085886489201405,0.017076845806127575,0.009542943244600702,0.3174284279256655
25,017,315403,1,744,720,716,4,7,9,231,25,017,315403,1,250173154031,744,0.967741935483871,0.005376344086021506,0.009408602150537635,0.012096774193548387,0.31048387096774194
25,017,315403,2,1001,964,956,15,9,13,272,25,017,315403,2,250173154032,1001,0.9630369630369631,0.014985014985014986,0.008991008991008992,0.012987012987012988,0.27172827172827174
25,017,315500,1,1393,1334,1302,34,22,4,454,25,017,315500,1,250173155001,1393,0.9576453697056713,0.024407753050969132,0.015793251974156496,0.002871500358937545,0.32591529073941133
25,017,315500,2,1307,1242,1223,29,26,4,417,25,017,315500,2,250173155002,1307,0.9502677888293802,0.02218821729150727,0.019892884468247895,0.00306044376434583,0.3190512624330528
25,017,315500,3,758,707,694,28,16,10,248,25,017,315500,3,250173155003,758,0.9327176781002638,0.036939313984168866,0.021108179419525065,0.013192612137203167,0.32717678100263853
25,017,315500,4,1087,1058,1049,11,11,1,323,25,017,315500,4,250173155004,1087,0.9733210671573137,0.010119595216191352,0.010119595216191352,0.0009199632014719411,0.297148114075437
25,017,315500,5,1516,1479,1451,32,9,1,496,25,017,315500,5,250173155005,1516,0.9755936675461742,0.021108179419525065,0.005936675461741424,0.0006596306068601583,0.32717678100263853
25,017,315500,6,1661,1595,1585,15,35,11,557,25,017,315500,6,250173155006,1661,0.9602649006622517,0.009030704394942806,0.02107164358819988,0.006622516556291391,0.3353401565322095
25,017,316101,1,1738,1681,1655,32,34,8,528,25,017,316101,1,250173161011,1738,0.9672036823935558,0.018411967779056387,0.019562715765247412,0.004602991944764097,0.3037974683544304
25,017,316101,2,1377,1304,1292,25,33,20,429,25,017,316101,2,250173161012,1377,0.9469862018881626,0.01815541031227306,0.023965141612200435,0.014524328249818447,0.3115468409586057
25,017,316101,3,1993,1916,1889,35,27,8,564,25,017,316101,3,250173161013,1993,0.9613647767185148,0.017561465127947817,0.013547415955845458,0.004014049172102358,0.28299046663321625
25,017,316102,1,1566,1523,1495,38,20,7,509,25,017,316102,1,250173161021,1566,0.9725415070242657,0.024265644955300127,0.01277139208173691,0.004469987228607918,0.32503192848020435
25,017,316102,2,2455,2301,2280,31,63,51,721,25,017,316102,2,250173161022,2455,0.9372708757637475,0.012627291242362525,0.025661914460285134,0.020773930753564155,0.29368635437881874
25,017,316102,3,897,840,825,19,47,1,304,25,017,316102,3,250173161023,897,0.9364548494983278,0.021181716833890748,0.05239687848383501,0.0011148272017837235,0.33890746934225197
25,017,316102,4,1142,1066,1058,15,35,10,281,25,017,316102,4,250173161024,1142,0.9334500875656743,0.013134851138353765,0.03064798598949212,0.008756567425569177,0.24605954465849386
25,017,316201,1,1152,1067,1053,22,56,7,358,25,017,316201,1,250173162011,1152,0.9262152777777778,0.019097222222222224,0.04861111111111111,0.006076388888888889,0.3107638888888889
25,017,316201,2,2027,1866,1842,37,121,8,649,25,017,316201,2,250173162012,2027,0.9205722742969906,0.018253576714356193,0.05969412925505673,0.003946719289590528,0.32017760236803156
25,017,316201,3,925,881,874,14,15,14,302,25,017,316201,3,250173162013,925,0.9524324324324325,0.015135135135135135,0.016216216216216217,0.015135135135135135,0.3264864864864865
25,017,316202,1,1526,1279,1257,45,151,29,459,25,017,316202,1,250173162021,1526,0.8381389252948886,0.02948885976408912,0.09895150720838794,0.019003931847968544,0.300786369593709
25,017,316202,2,1729,1514,1499,15,158,24,544,25,017,316202,2,250173162022,1729,0.8756506651243493,0.008675534991324466,0.0913823019086177,0.013880855986119144,0.31463273568536726
25,017,316202,3,1035,916,891,40,75,22,313,25,017,316202,3,250173162023,1035,0.885024154589372,0.03864734299516908,0.07246376811594203,0.021256038647342997,0.30241545893719807
25,017,316300,1,2746,2028,1968,105,502,96,531,25,017,316300,1,250173163001,2746,0.7385287691187181,0.03823743627093955,0.18281136198106337,0.03495994173343044,0.19337217771303714
25,017,316300,2,780,737,725,17,18,5,253,25,017,316300,2,250173163002,780,0.9448717948717948,0.021794871794871794,0.023076923076923078,0.00641025641025641,0.3243589743589744
25,017,316300,3,889,785,768,18,37,31,271,25,017,316300,3,250173163003,889,0.8830146231721034,0.020247469066366704,0.04161979752530934,0.03487064116985377,0.3048368953880765
25,017,316300,4,1125,1029,1023,10,42,22,350,25,017,316300,4,250173163004,1125,0.9146666666666666,0.008888888888888889,0.037333333333333336,0.019555555555555555,0.3111111111111111
25,017,316300,5,1909,1656,1595,77,132,75,421,25,017,316300,5,250173163005,1909,0.8674698795180723,0.04033525405971713,0.06914614981665794,0.0392875851231011,0.22053431115767416
25,017,316300,6,723,662,655,14,31,10,230,25,017,316300,6,250173163006,723,0.9156293222683264,0.019363762102351315,0.042876901798063624,0.013831258644536652,0.318118948824343
25,017,316400,1,929,857,851,8,47,15,301,25,017,316400,1,250173164001,929,0.922497308934338,0.008611410118406888,0.05059203444564048,0.016146393972012917,0.3240043057050592
25,017,316400,2,1008,941,929,22,35,17,319,25,017,316400,2,250173164002,1008,0.933531746031746,0.021825396825396824,0.034722222222222224,0.016865079365079364,0.31646825396825395
25,017,316400,3,896,806,798,23,41,21,285,25,017,316400,3,250173164003,896,0.8995535714285714,0.025669642857142856,0.04575892857142857,0.0234375,0.31808035714285715
25,017,316400,4,1775,1637,1622,22,96,22,541,25,017,316400,4,250173164004,1775,0.9222535211267605,0.012394366197183098,0.054084507042253524,0.012394366197183098,0.3047887323943662
25,017,316400,5,1164,1028,1011,35,85,10,378,25,017,316400,5,250173164005,1164,0.8831615120274914,0.03006872852233677,0.07302405498281787,0.00859106529209622,0.3247422680412371
25,017,316400,6,798,561,452,117,5,216,0,25,017,316400,6,250173164006,798,0.7030075187969925,0.14661654135338345,0.006265664160401002,0.2706766917293233,0.0
25,017,316500,1,1557,1417,1375,69,58,30,464,25,017,316500,1,250173165001,1557,0.9100834938985228,0.04431599229287091,0.037251123956326265,0.019267822736030827,0.2980089916506101
25,017,316500,2,1107,974,942,39,81,18,274,25,017,316500,2,250173165002,1107,0.8798554652213189,0.03523035230352303,0.07317073170731707,0.016260162601626018,0.24751580849141824
25,017,316500,3,1057,981,954,30,53,3,309,25,017,316500,3,250173165003,1057,0.9280983916745507,0.02838221381267739,0.050141911069063384,0.002838221381267739,0.2923368022705771
25,017,316500,4,1433,1336,1305,43,48,28,291,25,017,316500,4,250173165004,1433,0.9323098394975575,0.030006978367062107,0.03349616189811584,0.019539427773900907,0.2030704815073273
25,017,316500,5,785,696,685,18,48,21,280,25,017,316500,5,250173165005,785,0.8866242038216561,0.022929936305732482,0.061146496815286625,0.0267515923566879,0.35668789808917195
25,017,317101,1,1222,1070,1059,14,124,8,436,25,017,317101,1,250173171011,1222,0.8756137479541735,0.011456628477905073,0.10147299509001637,0.006546644844517185,0.3567921440261866
25,017,317101,2,1396,1196,1175,33,144,25,326,25,017,317101,2,250173171012,1396,0.8567335243553008,0.02363896848137536,0.10315186246418338,0.01790830945558739,0.2335243553008596
25,017,317101,3,1242,1129,1105,30,78,21,413,25,017,317101,3,250173171013,1242,0.9090177133655395,0.024154589371980676,0.06280193236714976,0.016908212560386472,0.3325281803542673
